Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena,Game ID,Cuota_L,Cuota_V
"Wed, Mar 1, 2023",7:00p,Phoenix Suns,105,Charlotte Hornets,91,https://www.basketball-reference.com/boxscores/202303010CHO.html,"19,137",2:06,Spectrum Center,Wed_Mar_1_2023_Charlotte_Hornets,,
"Wed, Mar 1, 2023",7:00p,Chicago Bulls,117,Detroit Pistons,115,https://www.basketball-reference.com/boxscores/202303010DET.html,"18,098",2:20,Little Caesars Arena,Wed_Mar_1_2023_Detroit_Pistons,,
"Wed, Mar 1, 2023",7:30p,Cleveland Cavaliers,113,Boston Celtics,117,https://www.basketball-reference.com/boxscores/202303010BOS.html,"19,156",2:17,TD Garden,Wed_Mar_1_2023_Boston_Celtics,,
"Wed, Mar 1, 2023",7:30p,Philadelphia 76ers,119,Miami Heat,96,https://www.basketball-reference.com/boxscores/202303010MIA.html,"19,600",2:09,Kaseya Center,Wed_Mar_1_2023_Miami_Heat,,
"Wed, Mar 1, 2023",7:30p,Brooklyn Nets,118,New York Knicks,142,https://www.basketball-reference.com/boxscores/202303010NYK.html,"19,812",2:19,Madison Square Garden (IV),Wed_Mar_1_2023_New_York_Knicks,,
"Wed, Mar 1, 2023",8:00p,Memphis Grizzlies,113,Houston Rockets,99,https://www.basketball-reference.com/boxscores/202303010HOU.html,"15,919",2:06,Toyota Center,Wed_Mar_1_2023_Houston_Rockets,,
"Wed, Mar 1, 2023",8:00p,Orlando Magic,117,Milwaukee Bucks,139,https://www.basketball-reference.com/boxscores/202303010MIL.html,"17,354",2:13,Fiserv Forum,Wed_Mar_1_2023_Milwaukee_Bucks,,
"Wed, Mar 1, 2023",8:00p,Los Angeles Lakers,123,Oklahoma City Thunder,117,https://www.basketball-reference.com/boxscores/202303010OKC.html,"17,114",2:17,Paycom Center,Wed_Mar_1_2023_Oklahoma_City_Thunder,,
"Wed, Mar 1, 2023",10:00p,New Orleans Pelicans,121,Portland Trail Blazers,110,https://www.basketball-reference.com/boxscores/202303010POR.html,"18,566",2:13,Moda Center,Wed_Mar_1_2023_Portland_Trail_Blazers,,
"Thu, Mar 2, 2023",7:00p,Toronto Raptors,108,Washington Wizards,119,https://www.basketball-reference.com/boxscores/202303020WAS.html,"14,643",2:08,Capital One Arena,Thu_Mar_2_2023_Washington_Wizards,,
"Thu, Mar 2, 2023",7:30p,Philadelphia 76ers,126,Dallas Mavericks,133,https://www.basketball-reference.com/boxscores/202303020DAL.html,"20,002",2:25,American Airlines Center,Thu_Mar_2_2023_Dallas_Mavericks,,
"Thu, Mar 2, 2023",8:30p,Indiana Pacers,99,San Antonio Spurs,110,https://www.basketball-reference.com/boxscores/202303020SAS.html,"14,617",2:07,AT&T Center,Thu_Mar_2_2023_San_Antonio_Spurs,,
"Thu, Mar 2, 2023",10:00p,Los Angeles Clippers,91,Golden State Warriors,115,https://www.basketball-reference.com/boxscores/202303020GSW.html,"18,064",2:27,Chase Center,Thu_Mar_2_2023_Golden_State_Warriors,,
"Fri, Mar 3, 2023",7:00p,Orlando Magic,117,Charlotte Hornets,106,https://www.basketball-reference.com/boxscores/202303030CHO.html,"16,683",2:16,Spectrum Center,Fri_Mar_3_2023_Charlotte_Hornets,,
"Fri, Mar 3, 2023",7:30p,Portland Trail Blazers,111,Atlanta Hawks,129,https://www.basketball-reference.com/boxscores/202303030ATL.html,"17,521",2:06,State Farm Arena,Fri_Mar_3_2023_Atlanta_Hawks,,
"Fri, Mar 3, 2023",7:30p,Brooklyn Nets,115,Boston Celtics,105,https://www.basketball-reference.com/boxscores/202303030BOS.html,"19,156",2:20,TD Garden,Fri_Mar_3_2023_Boston_Celtics,,
"Fri, Mar 3, 2023",8:00p,Phoenix Suns,125,Chicago Bulls,104,https://www.basketball-reference.com/boxscores/202303030CHI.html,"21,169",2:10,United Center,Fri_Mar_3_2023_Chicago_Bulls,,
"Fri, Mar 3, 2023",8:00p,New York Knicks,122,Miami Heat,120,https://www.basketball-reference.com/boxscores/202303030MIA.html,"19,600",2:21,Kaseya Center,Fri_Mar_3_2023_Miami_Heat,,
"Fri, Mar 3, 2023",8:00p,Utah Jazz,103,Oklahoma City Thunder,130,https://www.basketball-reference.com/boxscores/202303030OKC.html,"16,538",2:03,Paycom Center,Fri_Mar_3_2023_Oklahoma_City_Thunder,,
"Fri, Mar 3, 2023",10:00p,Memphis Grizzlies,97,Denver Nuggets,113,https://www.basketball-reference.com/boxscores/202303030DEN.html,"19,641",2:28,Ball Arena,Fri_Mar_3_2023_Denver_Nuggets,,
"Fri, Mar 3, 2023",10:00p,New Orleans Pelicans,99,Golden State Warriors,108,https://www.basketball-reference.com/boxscores/202303030GSW.html,"18,064",2:19,Chase Center,Fri_Mar_3_2023_Golden_State_Warriors,,
"Fri, Mar 3, 2023",10:00p,Los Angeles Clippers,127,Sacramento Kings,128,https://www.basketball-reference.com/boxscores/202303030SAC.html,"18,111",2:19,Golden 1 Center,Fri_Mar_3_2023_Sacramento_Kings,,
"Fri, Mar 3, 2023",10:30p,Minnesota Timberwolves,110,Los Angeles Lakers,102,https://www.basketball-reference.com/boxscores/202303030LAL.html,"18,997",2:10,Crypto.com Arena,Fri_Mar_3_2023_Los_Angeles_Lakers,,
"Sat, Mar 4, 2023",5:00p,Toronto Raptors,116,Washington Wizards,109,https://www.basketball-reference.com/boxscores/202303040WAS.html,"18,174",2:24,Capital One Arena,Sat_Mar_4_2023_Washington_Wizards,,
"Sat, Mar 4, 2023",7:30p,Detroit Pistons,90,Cleveland Cavaliers,114,https://www.basketball-reference.com/boxscores/202303040CLE.html,"19,432",2:05,Rocket Mortgage Fieldhouse,Sat_Mar_4_2023_Cleveland_Cavaliers,,
"Sat, Mar 4, 2023",8:00p,Atlanta Hawks,109,Miami Heat,117,https://www.basketball-reference.com/boxscores/202303040MIA.html,"19,600",2:11,Kaseya Center,Sat_Mar_4_2023_Miami_Heat,,
"Sat, Mar 4, 2023",8:00p,Houston Rockets,122,San Antonio Spurs,110,https://www.basketball-reference.com/boxscores/202303040SAS.html,"18,354",2:08,AT&T Center,Sat_Mar_4_2023_San_Antonio_Spurs,,
"Sat, Mar 4, 2023",8:30p,Philadelphia 76ers,133,Milwaukee Bucks,130,https://www.basketball-reference.com/boxscores/202303040MIL.html,"18,100",2:31,Fiserv Forum,Sat_Mar_4_2023_Milwaukee_Bucks,,
"Sat, Mar 4, 2023",10:00p,Minnesota Timberwolves,138,Sacramento Kings,134,https://www.basketball-reference.com/boxscores/202303040SAC.html,"18,111",2:13,Golden 1 Center,Sat_Mar_4_2023_Sacramento_Kings,,
"Sun, Mar 5, 2023",1:00p,Phoenix Suns,130,Dallas Mavericks,126,https://www.basketball-reference.com/boxscores/202303050DAL.html,"20,311",2:33,American Airlines Center,Sun_Mar_5_2023_Dallas_Mavericks,,
"Sun, Mar 5, 2023",3:30p,Indiana Pacers,125,Chicago Bulls,122,https://www.basketball-reference.com/boxscores/202303050CHI.html,"21,225",2:20,United Center,Sun_Mar_5_2023_Chicago_Bulls,,
"Sun, Mar 5, 2023",3:30p,Golden State Warriors,105,Los Angeles Lakers,113,https://www.basketball-reference.com/boxscores/202303050LAL.html,"18,997",2:23,Crypto.com Arena,Sun_Mar_5_2023_Los_Angeles_Lakers,,
"Sun, Mar 5, 2023",6:00p,Charlotte Hornets,86,Brooklyn Nets,102,https://www.basketball-reference.com/boxscores/202303050BRK.html,"17,921",2:02,Barclays Center,Sun_Mar_5_2023_Brooklyn_Nets,,
"Sun, Mar 5, 2023",6:00p,Portland Trail Blazers,122,Orlando Magic,119,https://www.basketball-reference.com/boxscores/202303050ORL.html,"18,846",2:26,Amway Center,Sun_Mar_5_2023_Orlando_Magic,,
"Sun, Mar 5, 2023",7:00p,San Antonio Spurs,110,Houston Rockets,142,https://www.basketball-reference.com/boxscores/202303050HOU.html,"16,721",2:09,Toyota Center,Sun_Mar_5_2023_Houston_Rockets,,
"Sun, Mar 5, 2023",7:00p,Utah Jazz,119,Oklahoma City Thunder,129,https://www.basketball-reference.com/boxscores/202303050OKC.html,"14,778",2:10,Paycom Center,Sun_Mar_5_2023_Oklahoma_City_Thunder,,
"Sun, Mar 5, 2023",7:30p,New York Knicks,131,Boston Celtics,129,https://www.basketball-reference.com/boxscores/202303050BOS.html,"19,156",2:56,TD Garden,Sun_Mar_5_2023_Boston_Celtics,,
"Sun, Mar 5, 2023",7:30p,Milwaukee Bucks,117,Washington Wizards,111,https://www.basketball-reference.com/boxscores/202303050WAS.html,"18,746",2:11,Capital One Arena,Sun_Mar_5_2023_Washington_Wizards,,
"Sun, Mar 5, 2023",10:00p,Memphis Grizzlies,129,Los Angeles Clippers,135,https://www.basketball-reference.com/boxscores/202303050LAC.html,"19,068",2:21,Crypto.com Arena,Sun_Mar_5_2023_Los_Angeles_Clippers,,
"Mon, Mar 6, 2023",7:00p,Boston Celtics,114,Cleveland Cavaliers,118,https://www.basketball-reference.com/boxscores/202303060CLE.html,"19,432",2:36,Rocket Mortgage Fieldhouse,Mon_Mar_6_2023_Cleveland_Cavaliers,,
"Mon, Mar 6, 2023",7:00p,Portland Trail Blazers,110,Detroit Pistons,104,https://www.basketball-reference.com/boxscores/202303060DET.html,"16,989",2:08,Little Caesars Arena,Mon_Mar_6_2023_Detroit_Pistons,,
"Mon, Mar 6, 2023",7:00p,Philadelphia 76ers,147,Indiana Pacers,143,https://www.basketball-reference.com/boxscores/202303060IND.html,"15,008",2:29,Gainbridge Fieldhouse,Mon_Mar_6_2023_Indiana_Pacers,,
"Mon, Mar 6, 2023",7:30p,Atlanta Hawks,128,Miami Heat,130,https://www.basketball-reference.com/boxscores/202303060MIA.html,"19,600",2:20,Kaseya Center,Mon_Mar_6_2023_Miami_Heat,,
"Mon, Mar 6, 2023",9:00p,Toronto Raptors,113,Denver Nuggets,118,https://www.basketball-reference.com/boxscores/202303060DEN.html,"19,520",2:13,Ball Arena,Mon_Mar_6_2023_Denver_Nuggets,,
"Mon, Mar 6, 2023",10:00p,New Orleans Pelicans,108,Sacramento Kings,123,https://www.basketball-reference.com/boxscores/202303060SAC.html,"17,708",2:05,Golden 1 Center,Mon_Mar_6_2023_Sacramento_Kings,,
"Tue, Mar 7, 2023",7:00p,Washington Wizards,119,Detroit Pistons,117,https://www.basketball-reference.com/boxscores/202303070DET.html,"17,855",2:06,Little Caesars Arena,Tue_Mar_7_2023_Detroit_Pistons,,
"Tue, Mar 7, 2023",7:00p,Milwaukee Bucks,134,Orlando Magic,123,https://www.basketball-reference.com/boxscores/202303070ORL.html,"16,110",2:12,Amway Center,Tue_Mar_7_2023_Orlando_Magic,,
"Tue, Mar 7, 2023",7:30p,Philadelphia 76ers,117,Minnesota Timberwolves,94,https://www.basketball-reference.com/boxscores/202303070MIN.html,"17,136",2:14,Target Center,Tue_Mar_7_2023_Minnesota_Timberwolves,,
"Tue, Mar 7, 2023",7:30p,Charlotte Hornets,112,New York Knicks,105,https://www.basketball-reference.com/boxscores/202303070NYK.html,"19,812",2:13,Madison Square Garden (IV),Tue_Mar_7_2023_New_York_Knicks,,
"Tue, Mar 7, 2023",8:00p,Brooklyn Nets,118,Houston Rockets,96,https://www.basketball-reference.com/boxscores/202303070HOU.html,"14,833",2:05,Toyota Center,Tue_Mar_7_2023_Houston_Rockets,,
"Tue, Mar 7, 2023",8:00p,Golden State Warriors,128,Oklahoma City Thunder,137,https://www.basketball-reference.com/boxscores/202303070OKC.html,"16,142",2:21,Paycom Center,Tue_Mar_7_2023_Oklahoma_City_Thunder,,
"Tue, Mar 7, 2023",8:30p,Utah Jazz,116,Dallas Mavericks,120,https://www.basketball-reference.com/boxscores/202303070DAL.html,"20,277",2:17,American Airlines Center,Tue_Mar_7_2023_Dallas_Mavericks,,
"Tue, Mar 7, 2023",10:00p,Memphis Grizzlies,103,Los Angeles Lakers,112,https://www.basketball-reference.com/boxscores/202303070LAL.html,"18,997",2:24,Crypto.com Arena,Tue_Mar_7_2023_Los_Angeles_Lakers,,
"Wed, Mar 8, 2023",7:00p,Atlanta Hawks,122,Washington Wizards,120,https://www.basketball-reference.com/boxscores/202303080WAS.html,"15,087",2:14,Capital One Arena,Wed_Mar_8_2023_Washington_Wizards,,
"Wed, Mar 8, 2023",7:30p,Portland Trail Blazers,93,Boston Celtics,115,https://www.basketball-reference.com/boxscores/202303080BOS.html,"19,156",2:02,TD Garden,Wed_Mar_8_2023_Boston_Celtics,,
"Wed, Mar 8, 2023",7:30p,Cleveland Cavaliers,104,Miami Heat,100,https://www.basketball-reference.com/boxscores/202303080MIA.html,"19,600",2:28,Kaseya Center,Wed_Mar_8_2023_Miami_Heat,,
"Wed, Mar 8, 2023",7:30p,Dallas Mavericks,106,New Orleans Pelicans,113,https://www.basketball-reference.com/boxscores/202303080NOP.html,"17,473",2:13,Smoothie King Center,Wed_Mar_8_2023_New_Orleans_Pelicans,,
"Wed, Mar 8, 2023",9:00p,Chicago Bulls,117,Denver Nuggets,96,https://www.basketball-reference.com/boxscores/202303080DEN.html,"19,896",2:01,Ball Arena,Wed_Mar_8_2023_Denver_Nuggets,,
"Wed, Mar 8, 2023",9:00p,Oklahoma City Thunder,101,Phoenix Suns,132,https://www.basketball-reference.com/boxscores/202303080PHO.html,"17,071",2:07,Footprint Center,Wed_Mar_8_2023_Phoenix_Suns,,
"Wed, Mar 8, 2023",10:00p,Toronto Raptors,100,Los Angeles Clippers,108,https://www.basketball-reference.com/boxscores/202303080LAC.html,"17,397",2:17,Crypto.com Arena,Wed_Mar_8_2023_Los_Angeles_Clippers,,
"Thu, Mar 9, 2023",7:00p,Charlotte Hornets,113,Detroit Pistons,103,https://www.basketball-reference.com/boxscores/202303090DET.html,"17,121",2:08,Little Caesars Arena,Thu_Mar_9_2023_Detroit_Pistons,,
"Thu, Mar 9, 2023",7:00p,Houston Rockets,125,Indiana Pacers,134,https://www.basketball-reference.com/boxscores/202303090IND.html,"16,027",2:29,Gainbridge Fieldhouse,Thu_Mar_9_2023_Indiana_Pacers,,
"Thu, Mar 9, 2023",7:00p,Utah Jazz,131,Orlando Magic,124,https://www.basketball-reference.com/boxscores/202303090ORL.html,"16,552",2:22,Amway Center,Thu_Mar_9_2023_Orlando_Magic,,
"Thu, Mar 9, 2023",7:30p,Golden State Warriors,110,Memphis Grizzlies,131,https://www.basketball-reference.com/boxscores/202303090MEM.html,"17,794",2:25,FedEx Forum,Thu_Mar_9_2023_Memphis_Grizzlies,,
"Thu, Mar 9, 2023",8:00p,Brooklyn Nets,113,Milwaukee Bucks,118,https://www.basketball-reference.com/boxscores/202303090MIL.html,"17,341",2:08,Fiserv Forum,Thu_Mar_9_2023_Milwaukee_Bucks,,
"Thu, Mar 9, 2023",10:00p,New York Knicks,117,Sacramento Kings,122,https://www.basketball-reference.com/boxscores/202303090SAC.html,"18,068",2:33,Golden 1 Center,Thu_Mar_9_2023_Sacramento_Kings,,
"Fri, Mar 10, 2023",7:00p,Portland Trail Blazers,119,Philadelphia 76ers,120,https://www.basketball-reference.com/boxscores/202303100PHI.html,"21,001",2:21,Wells Fargo Center,Fri_Mar_10_2023_Philadelphia_76ers,,
"Fri, Mar 10, 2023",7:00p,Atlanta Hawks,114,Washington Wizards,107,https://www.basketball-reference.com/boxscores/202303100WAS.html,"18,161",2:23,Capital One Arena,Fri_Mar_10_2023_Washington_Wizards,,
"Fri, Mar 10, 2023",8:00p,Cleveland Cavaliers,115,Miami Heat,119,https://www.basketball-reference.com/boxscores/202303100MIA.html,"19,757",2:21,Kaseya Center,Fri_Mar_10_2023_Miami_Heat,,
"Fri, Mar 10, 2023",8:00p,Brooklyn Nets,124,Minnesota Timberwolves,123,https://www.basketball-reference.com/boxscores/202303100MIN.html,"17,136",2:38,Target Center,Fri_Mar_10_2023_Minnesota_Timberwolves,,
"Fri, Mar 10, 2023",8:00p,Denver Nuggets,120,San Antonio Spurs,128,https://www.basketball-reference.com/boxscores/202303100SAS.html,"18,354",2:10,AT&T Center,Fri_Mar_10_2023_San_Antonio_Spurs,,
"Fri, Mar 10, 2023",10:30p,Toronto Raptors,112,Los Angeles Lakers,122,https://www.basketball-reference.com/boxscores/202303100LAL.html,"18,322",2:06,Crypto.com Arena,Fri_Mar_10_2023_Los_Angeles_Lakers,,
"Sat, Mar 11, 2023",4:00p,New York Knicks,95,Los Angeles Clippers,106,https://www.basketball-reference.com/boxscores/202303110LAC.html,"19,068",2:14,Crypto.com Arena,Sat_Mar_11_2023_Los_Angeles_Clippers,,
"Sat, Mar 11, 2023",7:00p,Utah Jazz,119,Charlotte Hornets,111,https://www.basketball-reference.com/boxscores/202303110CHO.html,"17,221",1:58,Spectrum Center,Sat_Mar_11_2023_Charlotte_Hornets,,
"Sat, Mar 11, 2023",7:00p,Indiana Pacers,121,Detroit Pistons,115,https://www.basketball-reference.com/boxscores/202303110DET.html,"20,190",2:13,Little Caesars Arena,Sat_Mar_11_2023_Detroit_Pistons,,
"Sat, Mar 11, 2023",7:00p,Miami Heat,114,Orlando Magic,126,https://www.basketball-reference.com/boxscores/202303110ORL.html,"17,347",2:30,Amway Center,Sat_Mar_11_2023_Orlando_Magic,,
"Sat, Mar 11, 2023",7:30p,Boston Celtics,134,Atlanta Hawks,125,https://www.basketball-reference.com/boxscores/202303110ATL.html,"17,884",2:12,State Farm Arena,Sat_Mar_11_2023_Atlanta_Hawks,,
"Sat, Mar 11, 2023",8:00p,Chicago Bulls,119,Houston Rockets,111,https://www.basketball-reference.com/boxscores/202303110HOU.html,"18,055",2:13,Toyota Center,Sat_Mar_11_2023_Houston_Rockets,,
"Sat, Mar 11, 2023",8:00p,Dallas Mavericks,108,Memphis Grizzlies,112,https://www.basketball-reference.com/boxscores/202303110MEM.html,"17,794",2:09,FedEx Forum,Sat_Mar_11_2023_Memphis_Grizzlies,,
"Sat, Mar 11, 2023",8:30p,Milwaukee Bucks,116,Golden State Warriors,125,https://www.basketball-reference.com/boxscores/202303110GSW.html,"18,064",2:32,Chase Center,Sat_Mar_11_2023_Golden_State_Warriors,,
"Sat, Mar 11, 2023",8:30p,Oklahoma City Thunder,110,New Orleans Pelicans,96,https://www.basketball-reference.com/boxscores/202303110NOP.html,"17,606",2:14,Smoothie King Center,Sat_Mar_11_2023_New_Orleans_Pelicans,,
"Sat, Mar 11, 2023",9:00p,Sacramento Kings,128,Phoenix Suns,119,https://www.basketball-reference.com/boxscores/202303110PHO.html,"17,071",2:27,Footprint Center,Sat_Mar_11_2023_Phoenix_Suns,,
"Sun, Mar 12, 2023",3:30p,Brooklyn Nets,122,Denver Nuggets,120,https://www.basketball-reference.com/boxscores/202303120DEN.html,"19,739",,Ball Arena,Sun_Mar_12_2023_Denver_Nuggets,,
"Sun, Mar 12, 2023",5:00p,Cleveland Cavaliers,114,Charlotte Hornets,108,https://www.basketball-reference.com/boxscores/202303120CHO.html,"17,342",2:14,Spectrum Center,Sun_Mar_12_2023_Charlotte_Hornets,,
"Sun, Mar 12, 2023",6:00p,Washington Wizards,93,Philadelphia 76ers,112,https://www.basketball-reference.com/boxscores/202303120PHI.html,"21,220",2:12,Wells Fargo Center,Sun_Mar_12_2023_Philadelphia_76ers,,
"Sun, Mar 12, 2023",7:00p,Portland Trail Blazers,110,New Orleans Pelicans,127,https://www.basketball-reference.com/boxscores/202303120NOP.html,"16,676",2:12,Smoothie King Center,Sun_Mar_12_2023_New_Orleans_Pelicans,,
"Sun, Mar 12, 2023",7:00p,Oklahoma City Thunder,102,San Antonio Spurs,90,https://www.basketball-reference.com/boxscores/202303120SAS.html,"17,314",2:02,AT&T Center,Sun_Mar_12_2023_San_Antonio_Spurs,,
"Sun, Mar 12, 2023",9:00p,New York Knicks,112,Los Angeles Lakers,108,https://www.basketball-reference.com/boxscores/202303120LAL.html,"18,997",2:19,Crypto.com Arena,Sun_Mar_12_2023_Los_Angeles_Lakers,,
"Mon, Mar 13, 2023",7:00p,Indiana Pacers,97,Detroit Pistons,117,https://www.basketball-reference.com/boxscores/202303130DET.html,"18,313",2:02,Little Caesars Arena,Mon_Mar_13_2023_Detroit_Pistons,,
"Mon, Mar 13, 2023",7:30p,Minnesota Timberwolves,136,Atlanta Hawks,115,https://www.basketball-reference.com/boxscores/202303130ATL.html,"17,799",2:09,State Farm Arena,Mon_Mar_13_2023_Atlanta_Hawks,,
"Mon, Mar 13, 2023",7:30p,Memphis Grizzlies,104,Dallas Mavericks,88,https://www.basketball-reference.com/boxscores/202303130DAL.html,"20,303",2:10,American Airlines Center,Mon_Mar_13_2023_Dallas_Mavericks,,
"Mon, Mar 13, 2023",7:30p,Utah Jazz,115,Miami Heat,119,https://www.basketball-reference.com/boxscores/202303130MIA.html,"19,721",2:14,Kaseya Center,Mon_Mar_13_2023_Miami_Heat,,
"Mon, Mar 13, 2023",8:00p,Boston Celtics,109,Houston Rockets,111,https://www.basketball-reference.com/boxscores/202303130HOU.html,"18,055",2:19,Toyota Center,Mon_Mar_13_2023_Houston_Rockets,,
"Mon, Mar 13, 2023",10:00p,Phoenix Suns,112,Golden State Warriors,123,https://www.basketball-reference.com/boxscores/202303130GSW.html,"18,064",2:27,Chase Center,Mon_Mar_13_2023_Golden_State_Warriors,,
"Mon, Mar 13, 2023",10:00p,Milwaukee Bucks,133,Sacramento Kings,124,https://www.basketball-reference.com/boxscores/202303130SAC.html,"18,111",2:15,Golden 1 Center,Mon_Mar_13_2023_Sacramento_Kings,,
"Tue, Mar 14, 2023",7:00p,Cleveland Cavaliers,120,Charlotte Hornets,104,https://www.basketball-reference.com/boxscores/202303140CHO.html,"14,690",2:06,Spectrum Center,Tue_Mar_14_2023_Charlotte_Hornets,,
"Tue, Mar 14, 2023",7:00p,Detroit Pistons,97,Washington Wizards,117,https://www.basketball-reference.com/boxscores/202303140WAS.html,"15,279",2:01,Capital One Arena,Tue_Mar_14_2023_Washington_Wizards,,
"Tue, Mar 14, 2023",7:30p,Denver Nuggets,110,Toronto Raptors,125,https://www.basketball-reference.com/boxscores/202303140TOR.html,"19,800",2:10,Scotiabank Arena,Tue_Mar_14_2023_Toronto_Raptors,,
"Tue, Mar 14, 2023",8:00p,Los Angeles Lakers,123,New Orleans Pelicans,108,https://www.basketball-reference.com/boxscores/202303140NOP.html,"18,625",2:11,Smoothie King Center,Tue_Mar_14_2023_New_Orleans_Pelicans,,
"Tue, Mar 14, 2023",8:00p,Brooklyn Nets,107,Oklahoma City Thunder,121,https://www.basketball-reference.com/boxscores/202303140OKC.html,"16,976",2:17,Paycom Center,Tue_Mar_14_2023_Oklahoma_City_Thunder,,
"Tue, Mar 14, 2023",8:00p,Orlando Magic,114,San Antonio Spurs,132,https://www.basketball-reference.com/boxscores/202303140SAS.html,"13,708",2:02,AT&T Center,Tue_Mar_14_2023_San_Antonio_Spurs,,
"Tue, Mar 14, 2023",10:00p,Milwaukee Bucks,116,Phoenix Suns,104,https://www.basketball-reference.com/boxscores/202303140PHO.html,"17,071",2:15,Footprint Center,Tue_Mar_14_2023_Phoenix_Suns,,
"Tue, Mar 14, 2023",10:00p,New York Knicks,123,Portland Trail Blazers,107,https://www.basketball-reference.com/boxscores/202303140POR.html,"19,488",2:09,Moda Center,Tue_Mar_14_2023_Portland_Trail_Blazers,,
"Wed, Mar 15, 2023",7:30p,Philadelphia 76ers,118,Cleveland Cavaliers,109,https://www.basketball-reference.com/boxscores/202303150CLE.html,"19,432",2:26,Rocket Mortgage Fieldhouse,Wed_Mar_15_2023_Cleveland_Cavaliers,,
"Wed, Mar 15, 2023",7:30p,Memphis Grizzlies,119,Miami Heat,138,https://www.basketball-reference.com/boxscores/202303150MIA.html,"19,794",2:13,Kaseya Center,Wed_Mar_15_2023_Miami_Heat,,
"Wed, Mar 15, 2023",8:00p,Sacramento Kings,117,Chicago Bulls,114,https://www.basketball-reference.com/boxscores/202303150CHI.html,"21,886",2:21,United Center,Wed_Mar_15_2023_Chicago_Bulls,,
