Game ID,Date,Team_L,PTS_L,Racha_L,Team_V,PTS_V,Racha_V,Cuota_L,Cuota_V,Victoria_Local,PTS_Diff,MP,FG_L,FGA_L,FG%_L,2P_L,2PA_L,2P%_L,3P_L,3PA_L,3P%_L,FT_L,FTA_L,FT%_L,ORB_L,DRB_L,TRB_L,AST_L,STL_L,BLK_L,TOV_L,PF_L,FG_V,FGA_V,FG%_V,2P_V,2PA_V,2P%_V,3P_V,3PA_V,3P%_V,FT_V,FTA_V,FT%_V,ORB_V,DRB_V,TRB_V,AST_V,STL_V,BLK_V,TOV_V,PF_V
Mon_Oct_30_2023_Denver Nuggets,2023-10-25,Utah Jazz,102,-1,Denver Nuggets,110,13,2.04,1.8,0,-8,240,42,98,0.429,31,61,0.5081967213114754,11,37,0.297,7,15,0.467,17,34,51,30,6,2,13,21,47,84,0.56,38,56,0.6785714285714286,9,28,0.321,7,17,0.412,7,36,43,32,4,8,13,14
Mon_Oct_30_2023_Indiana Pacers,2023-10-25,Chicago Bulls,112,-3,Indiana Pacers,105,4,1.71,2.17,1,7,240,40,87,0.46,34,70,0.4857142857142857,6,17,0.353,26,31,0.839,10,34,44,19,8,6,13,17,36,88,0.409,24,42,0.5714285714285714,12,46,0.261,21,25,0.84,11,36,47,26,7,5,17,24
Mon_Oct_30_2023_Los Angeles Lakers,2023-10-25,Orlando Magic,103,0,Los Angeles Lakers,106,1,1.55,2.52,0,-3,240,38,95,0.4,24,60,0.4,14,35,0.4,13,18,0.722,12,32,44,28,10,3,11,22,42,79,0.532,34,52,0.6538461538461539,8,27,0.296,14,18,0.778,3,37,40,28,7,10,16,17
Mon_Oct_30_2023_Memphis Grizzlies,2023-10-25,Memphis Grizzlies,110,-12,Dallas Mavericks,125,11,1.85,1.96,0,-15,240,42,92,0.457,28,55,0.509090909090909,14,37,0.378,12,20,0.6,10,34,44,22,9,4,12,22,42,84,0.5,19,37,0.5135135135135135,23,47,0.489,18,24,0.75,6,42,48,24,4,7,15,17
Mon_Oct_30_2023_Milwaukee Bucks,2023-10-26,Milwaukee Bucks,122,6,Miami Heat,114,4,1.4,2.99,1,8,240,44,87,0.506,32,50,0.64,12,37,0.324,22,30,0.733,9,34,43,24,8,5,15,23,41,86,0.477,28,52,0.5384615384615384,13,34,0.382,19,20,0.95,7,33,40,27,7,2,15,20
Mon_Oct_30_2023_New Orleans Pelicans,2023-10-24,Golden State Warriors,130,9,New Orleans Pelicans,102,1,1.69,2.21,1,28,240,51,98,0.52,36,57,0.631578947368421,15,41,0.366,13,20,0.65,21,43,64,28,6,7,15,21,38,93,0.409,28,54,0.5185185185185185,10,39,0.256,16,26,0.615,14,25,39,23,8,3,11,18
Mon_Oct_30_2023_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,124,10,Detroit Pistons,112,-19,2.39,1.61,1,12,240,44,83,0.53,31,54,0.5740740740740741,13,29,0.448,23,28,0.821,6,38,44,21,9,10,15,19,39,91,0.429,24,63,0.38095238095238093,15,28,0.536,19,24,0.792,13,28,41,31,6,5,17,25
Mon_Oct_30_2023_Toronto Raptors,2023-10-27,Portland Trail Blazers,99,-11,Toronto Raptors,91,-15,2.39,1.6,1,8,240,38,85,0.447,27,50,0.54,11,35,0.314,12,15,0.8,13,38,51,20,6,7,16,19,38,94,0.404,34,65,0.5230769230769231,4,29,0.138,11,15,0.733,14,33,47,19,10,4,12,17
Mon_Oct_30_2023_Washington Wizards,2023-10-28,Washington Wizards,107,-19,Boston Celtics,126,18,1.91,1.91,0,-19,240,39,87,0.448,28,51,0.5490196078431373,11,36,0.306,18,26,0.692,11,29,40,26,12,4,15,13,51,102,0.5,32,49,0.6530612244897959,19,53,0.358,5,7,0.714,15,36,51,31,11,6,18,21
Sat_Apr_20_2024_Cleveland Cavaliers,2023-10-27,Cleveland Cavaliers,97,5,Orlando Magic,83,-1,1.74,2.15,1,14,240,36,81,0.444,28,51,0.5490196078431373,8,30,0.267,17,21,0.81,10,44,54,21,9,4,18,21,28,86,0.326,20,49,0.40816326530612246,8,37,0.216,19,30,0.633,11,29,40,16,12,7,12,25
Sat_Apr_20_2024_Denver Nuggets,2023-10-24,Denver Nuggets,114,14,Los Angeles Lakers,103,0,1.51,2.63,1,11,240,47,102,0.461,32,60,0.5333333333333333,15,42,0.357,5,6,0.833,15,34,49,27,7,4,6,20,39,79,0.494,31,50,0.62,8,29,0.276,17,19,0.895,6,34,40,22,3,7,12,15
Sat_Apr_20_2024_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,120,5,Phoenix Suns,95,-1,1.48,2.65,1,25,240,44,88,0.5,32,56,0.5714285714285714,12,32,0.375,20,22,0.909,13,39,52,26,8,2,15,24,33,75,0.44,24,47,0.5106382978723404,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19
Sat_Apr_20_2024_New York Knicks,2023-10-29,Philadelphia 76ers,104,5,New York Knicks,111,9,1.24,4.21,0,-7,240,36,81,0.444,24,46,0.5217391304347826,12,35,0.343,20,22,0.909,9,24,33,17,8,7,11,21,36,91,0.396,20,56,0.35714285714285715,16,35,0.457,23,28,0.821,23,32,55,20,6,7,12,18
Sat_Apr_27_2024_Los Angeles Lakers,2023-10-26,Los Angeles Lakers,119,1,Denver Nuggets,108,13,1.41,3.0,1,11,240,48,92,0.522,40,66,0.6060606060606061,8,26,0.308,15,18,0.833,8,38,46,23,6,2,12,20,39,87,0.448,30,57,0.5263157894736842,9,30,0.3,21,25,0.84,9,31,40,30,9,4,14,15
Sat_Apr_27_2024_Miami Heat,2023-10-25,Miami Heat,84,3,Boston Celtics,104,19,1.22,4.37,0,-20,240,32,77,0.416,23,49,0.46938775510204084,9,28,0.321,11,14,0.786,9,27,36,21,2,2,12,14,39,82,0.476,28,45,0.6222222222222222,11,37,0.297,15,21,0.714,10,33,43,22,4,6,6,16
Sat_Apr_27_2024_New Orleans Pelicans,2023-10-29,Oklahoma City Thunder,106,11,New Orleans Pelicans,85,0,2.39,1.61,1,21,240,40,83,0.482,23,47,0.48936170212765956,17,36,0.472,9,13,0.692,9,38,47,27,13,5,16,14,32,84,0.381,23,52,0.4423076923076923,9,32,0.281,12,14,0.857,11,34,45,18,14,2,21,15
Sat_Apr_27_2024_Orlando Magic,2023-10-25,Orlando Magic,112,0,Cleveland Cavaliers,89,4,1.55,2.52,1,23,240,43,77,0.558,31,51,0.6078431372549019,12,26,0.462,14,19,0.737,8,35,43,24,7,6,18,19,34,72,0.472,30,55,0.5454545454545454,4,17,0.235,17,21,0.81,2,27,29,24,10,3,15,20
Sat_Apr_6_2024_Brooklyn Nets,2023-10-25,Brooklyn Nets,113,-2,Detroit Pistons,103,-20,2.05,1.78,1,10,240,38,73,0.521,27,46,0.5869565217391305,11,27,0.407,26,33,0.788,11,37,48,20,3,7,18,11,42,92,0.457,25,53,0.4716981132075472,17,39,0.436,2,4,0.5,5,23,28,25,9,2,10,24
Sat_Apr_6_2024_Denver Nuggets,2023-10-24,Denver Nuggets,142,14,Atlanta Hawks,110,-8,1.51,2.63,1,32,240,53,88,0.602,30,47,0.6382978723404256,23,41,0.561,13,16,0.813,6,41,47,38,9,7,17,21,37,87,0.425,25,50,0.5,12,37,0.324,24,29,0.828,11,27,38,30,8,2,16,18
Sat_Apr_6_2024_Los Angeles Lakers,2023-10-26,Los Angeles Lakers,116,2,Cleveland Cavaliers,97,3,1.41,3.0,1,19,240,45,80,0.563,29,43,0.6744186046511628,16,37,0.432,10,16,0.625,6,34,40,30,11,11,20,12,39,90,0.433,28,55,0.509090909090909,11,35,0.314,8,12,0.667,11,29,40,24,11,3,19,11
Sat_Apr_6_2024_Memphis Grizzlies,2023-10-25,Memphis Grizzlies,96,-13,Philadelphia 76ers,116,6,1.85,1.96,0,-20,240,36,87,0.414,27,61,0.4426229508196721,9,26,0.346,15,21,0.714,15,29,44,21,9,2,19,18,41,79,0.519,25,40,0.625,16,39,0.41,18,23,0.783,9,32,41,27,12,9,19,22
Sat_Dec_16_2023_Charlotte Hornets,2023-10-29,Philadelphia 76ers,135,7,Charlotte Hornets,82,-19,1.24,4.21,1,53,240,53,88,0.602,39,57,0.6842105263157895,14,31,0.452,15,17,0.882,5,40,45,30,10,6,10,17,33,91,0.363,26,56,0.4642857142857143,7,35,0.2,9,11,0.818,8,28,36,15,3,4,13,14
Sat_Dec_16_2023_Cleveland Cavaliers,2023-10-27,Atlanta Hawks,119,-9,Cleveland Cavaliers,127,4,1.93,1.89,0,-8,240,41,85,0.482,26,49,0.5306122448979592,15,36,0.417,22,25,0.88,6,28,34,21,5,4,11,21,49,101,0.485,33,59,0.559322033898305,16,42,0.381,13,15,0.867,18,31,49,32,8,3,11,22
Sat_Dec_16_2023_Denver Nuggets,2023-10-29,Oklahoma City Thunder,118,12,Denver Nuggets,117,13,2.39,1.61,1,1,240,43,84,0.512,36,63,0.5714285714285714,7,21,0.333,25,30,0.833,9,31,40,22,4,9,11,19,42,93,0.452,30,61,0.4918032786885246,12,32,0.375,21,24,0.875,16,30,46,30,5,0,9,22
Sat_Dec_16_2023_Golden State Warriors,2023-10-25,Brooklyn Nets,120,-3,Golden State Warriors,124,10,2.05,1.78,0,-4,240,45,93,0.484,28,50,0.56,17,43,0.395,13,15,0.867,14,28,42,31,6,8,16,21,44,91,0.484,27,59,0.4576271186440678,17,32,0.531,19,20,0.95,13,29,42,29,7,5,14,15
Sat_Dec_16_2023_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,144,6,New York Knicks,122,8,1.23,4.31,1,22,240,50,88,0.568,34,55,0.6181818181818182,16,33,0.485,28,34,0.824,8,34,42,36,8,6,9,21,44,94,0.468,33,59,0.559322033898305,11,35,0.314,23,26,0.885,12,27,39,20,7,4,10,22
Sat_Dec_16_2023_Miami Heat,2023-10-25,Miami Heat,118,4,Chicago Bulls,116,-4,1.22,4.37,1,2,240,43,83,0.518,30,48,0.625,13,35,0.371,19,25,0.76,8,23,31,26,7,2,10,19,37,77,0.481,21,39,0.5384615384615384,16,38,0.421,26,29,0.897,11,29,40,25,8,4,15,19
Sat_Dec_16_2023_Milwaukee Bucks,2023-10-28,Detroit Pistons,114,-21,Milwaukee Bucks,146,7,2.17,1.72,0,-32,240,43,96,0.448,37,68,0.5441176470588235,6,28,0.214,22,26,0.846,10,26,36,25,10,4,8,23,50,88,0.568,31,46,0.6739130434782609,19,42,0.452,27,32,0.844,8,41,49,24,5,8,15,24
Sat_Dec_16_2023_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,127,6,Indiana Pacers,109,3,1.48,2.65,1,18,240,48,86,0.558,30,56,0.5357142857142857,18,30,0.6,13,16,0.813,8,28,36,33,10,4,15,16,45,90,0.5,39,69,0.5652173913043478,6,21,0.286,13,16,0.813,13,27,40,25,10,6,15,15
Sat_Dec_16_2023_Portland Trail Blazers,2023-10-27,Dallas Mavericks,131,12,Portland Trail Blazers,120,-12,1.43,2.91,1,11,240,48,97,0.495,32,50,0.64,16,47,0.34,19,21,0.905,11,36,47,27,7,2,13,17,47,94,0.5,40,62,0.6451612903225806,7,32,0.219,19,22,0.864,10,34,44,17,8,2,11,21
Sat_Dec_16_2023_Sacramento Kings,2023-10-25,Utah Jazz,104,-2,Sacramento Kings,125,6,2.04,1.8,0,-21,240,38,86,0.442,26,49,0.5306122448979592,12,37,0.324,16,21,0.762,9,28,37,28,8,3,13,12,46,85,0.541,24,40,0.6,22,45,0.489,11,15,0.733,8,37,45,36,6,2,18,17
Sat_Dec_23_2023_Atlanta Hawks,2023-10-25,Memphis Grizzlies,125,-12,Atlanta Hawks,119,-10,1.85,1.96,1,6,240,50,97,0.515,39,64,0.609375,11,33,0.333,14,22,0.636,15,36,51,29,6,7,12,16,45,96,0.469,32,53,0.6037735849056604,13,43,0.302,16,20,0.8,13,28,41,28,8,5,11,22
Sat_Dec_23_2023_Brooklyn Nets,2023-10-25,Brooklyn Nets,126,-2,Detroit Pistons,115,-22,2.05,1.78,1,11,240,45,86,0.523,35,62,0.5645161290322581,10,24,0.417,26,32,0.813,7,31,38,32,10,3,12,22,39,79,0.494,24,44,0.5454545454545454,15,35,0.429,22,29,0.759,6,30,36,26,5,3,14,25
Sat_Dec_23_2023_Charlotte Hornets,2023-10-24,Denver Nuggets,102,14,Charlotte Hornets,95,-20,1.51,2.63,1,7,240,39,90,0.433,27,60,0.45,12,30,0.4,12,14,0.857,12,36,48,25,11,13,17,21,34,88,0.386,26,60,0.43333333333333335,8,28,0.286,19,23,0.826,13,34,47,23,8,11,18,15
Sat_Dec_23_2023_Chicago Bulls,2023-10-25,Chicago Bulls,95,-5,Cleveland Cavaliers,109,5,1.71,2.17,0,-14,240,35,80,0.438,27,45,0.6,8,35,0.229,17,19,0.895,5,32,37,23,6,5,12,22,39,88,0.443,27,43,0.627906976744186,12,45,0.267,19,26,0.731,15,33,48,28,7,4,13,16
Sat_Dec_23_2023_Dallas Mavericks,2023-10-27,Dallas Mavericks,144,13,San Antonio Spurs,119,-10,1.43,2.91,1,25,240,52,100,0.52,29,55,0.5272727272727272,23,45,0.511,17,21,0.81,11,41,52,26,7,6,13,18,44,98,0.449,30,53,0.5660377358490566,14,45,0.311,17,24,0.708,8,34,42,32,9,3,10,16
Sat_Dec_23_2023_Golden State Warriors,2023-10-27,Portland Trail Blazers,106,-13,Golden State Warriors,126,11,2.39,1.6,0,-20,240,38,84,0.452,25,49,0.5102040816326531,13,35,0.371,17,25,0.68,8,22,30,26,13,3,12,20,48,83,0.578,38,50,0.76,10,33,0.303,20,24,0.833,13,36,49,38,8,2,18,14
Sat_Dec_23_2023_Indiana Pacers,2023-10-25,Indiana Pacers,110,2,Orlando Magic,117,1,1.51,2.61,0,-7,240,43,82,0.524,28,48,0.5833333333333334,15,34,0.441,9,13,0.692,7,26,33,27,7,6,15,30,39,73,0.534,33,55,0.6,6,18,0.333,33,41,0.805,10,29,39,22,9,5,15,18
Sat_Dec_23_2023_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,108,5,Boston Celtics,145,20,1.23,4.31,0,-37,240,41,89,0.461,30,55,0.5454545454545454,11,34,0.324,15,15,1.0,9,25,34,25,4,4,11,24,49,94,0.521,24,41,0.5853658536585366,25,53,0.472,22,28,0.786,15,36,51,33,4,5,10,19
Sat_Dec_23_2023_New Orleans Pelicans,2023-10-29,Houston Rockets,106,9,New Orleans Pelicans,104,-1,3.17,1.37,1,2,240,35,82,0.427,26,53,0.49056603773584906,9,29,0.31,27,35,0.771,13,31,44,21,9,2,12,20,38,82,0.463,30,51,0.5882352941176471,8,31,0.258,20,29,0.69,13,33,46,21,9,7,16,22
Sat_Dec_23_2023_New York Knicks,2023-10-26,Milwaukee Bucks,130,8,New York Knicks,111,7,1.4,2.99,1,19,240,48,91,0.527,32,59,0.5423728813559322,16,32,0.5,18,23,0.783,12,41,53,25,4,2,14,22,41,93,0.441,32,64,0.5,9,29,0.31,20,21,0.952,11,30,41,17,5,2,11,22
Sat_Dec_23_2023_Oklahoma City Thunder,2023-10-29,Oklahoma City Thunder,120,11,Los Angeles Lakers,129,3,2.39,1.61,0,-9,240,46,95,0.484,33,54,0.6111111111111112,13,41,0.317,15,19,0.789,11,31,42,24,6,7,9,17,47,90,0.522,31,58,0.5344827586206896,16,32,0.5,19,23,0.826,8,36,44,37,7,7,9,13
Sat_Dec_23_2023_Sacramento Kings,2023-10-27,Sacramento Kings,98,5,Minnesota Timberwolves,110,7,1.67,2.27,0,-12,240,37,85,0.435,29,52,0.5576923076923077,8,33,0.242,16,21,0.762,8,32,40,23,10,2,11,20,44,87,0.506,34,54,0.6296296296296297,10,33,0.303,12,14,0.857,7,36,43,31,9,5,12,18
Sat_Dec_23_2023_Toronto Raptors,2023-10-25,Toronto Raptors,119,-16,Utah Jazz,126,-1,1.86,1.94,0,-7,240,45,94,0.479,32,62,0.5161290322580645,13,32,0.406,16,19,0.842,12,27,39,35,7,5,11,17,48,91,0.527,31,53,0.5849056603773585,17,38,0.447,13,14,0.929,8,33,41,35,7,5,12,17
Sat_Dec_2_2023_Brooklyn Nets,2023-10-25,Orlando Magic,101,0,Brooklyn Nets,129,-1,1.55,2.52,0,-28,240,35,88,0.398,26,59,0.4406779661016949,9,29,0.31,22,27,0.815,8,29,37,24,3,5,11,27,46,91,0.505,32,57,0.5614035087719298,14,34,0.412,23,31,0.742,14,43,57,31,4,8,11,21
Sat_Dec_2_2023_Charlotte Hornets,2023-10-28,Minnesota Timberwolves,123,8,Charlotte Hornets,117,-21,1.48,2.65,1,6,240,43,84,0.512,32,53,0.6037735849056604,11,31,0.355,26,30,0.867,10,31,41,26,5,3,11,16,44,91,0.484,32,66,0.48484848484848486,12,25,0.48,17,19,0.895,10,26,36,29,6,4,8,22
Sat_Dec_2_2023_Chicago Bulls,2023-10-25,Chicago Bulls,124,-4,New Orleans Pelicans,118,-2,1.71,2.17,1,6,240,48,88,0.545,31,48,0.6458333333333334,17,40,0.425,11,15,0.733,12,29,41,32,6,8,13,21,41,82,0.5,33,57,0.5789473684210527,8,25,0.32,28,35,0.8,13,26,39,20,10,1,12,17
Sat_Dec_2_2023_Dallas Mavericks,2023-10-27,Dallas Mavericks,120,12,Oklahoma City Thunder,126,12,1.43,2.91,0,-6,240,39,87,0.448,20,35,0.5714285714285714,19,52,0.365,23,35,0.657,15,32,47,26,5,12,16,21,44,100,0.44,24,56,0.42857142857142855,20,44,0.455,18,22,0.818,16,34,50,24,8,5,13,24
Sat_Dec_2_2023_Detroit Pistons,2023-10-28,Detroit Pistons,101,-23,Cleveland Cavaliers,110,6,2.17,1.72,0,-9,240,39,83,0.47,31,53,0.5849056603773585,8,30,0.267,15,23,0.652,10,39,49,24,9,3,16,20,44,89,0.494,34,59,0.576271186440678,10,30,0.333,12,18,0.667,8,35,43,25,11,1,11,18
Sat_Dec_2_2023_Los Angeles Clippers,2023-10-24,Golden State Warriors,112,10,Los Angeles Clippers,113,6,1.69,2.21,0,-1,240,38,86,0.442,21,43,0.4883720930232558,17,43,0.395,19,24,0.792,6,36,42,31,5,4,15,15,44,90,0.489,31,51,0.6078431372549019,13,39,0.333,12,14,0.857,5,35,40,31,5,6,11,21
Sat_Dec_2_2023_Los Angeles Lakers,2023-10-26,Los Angeles Lakers,107,4,Houston Rockets,97,8,1.41,3.0,1,10,240,40,89,0.449,32,62,0.5161290322580645,8,27,0.296,19,27,0.704,9,39,48,24,11,7,12,17,36,89,0.404,25,58,0.43103448275862066,11,31,0.355,14,18,0.778,11,43,54,24,5,7,17,23
Sat_Dec_2_2023_Miami Heat,2023-10-25,Indiana Pacers,144,3,Miami Heat,129,3,1.51,2.61,1,15,240,56,85,0.659,40,53,0.7547169811320755,16,32,0.5,16,20,0.8,3,29,32,35,4,8,10,24,48,89,0.539,36,64,0.5625,12,25,0.48,21,24,0.875,6,22,28,27,3,1,12,22
Sat_Dec_2_2023_Milwaukee Bucks,2023-10-27,Atlanta Hawks,121,-11,Milwaukee Bucks,132,9,1.93,1.89,0,-11,240,45,101,0.446,30,63,0.47619047619047616,15,38,0.395,16,21,0.762,15,25,40,23,11,4,11,14,53,89,0.596,39,56,0.6964285714285714,14,33,0.424,12,15,0.8,8,36,44,33,5,6,16,19
Sat_Dec_2_2023_Phoenix Suns,2023-10-25,Memphis Grizzlies,109,-13,Phoenix Suns,116,0,1.85,1.96,0,-7,240,39,86,0.453,30,55,0.5454545454545454,9,31,0.29,22,24,0.917,8,32,40,14,9,8,17,31,36,83,0.434,27,57,0.47368421052631576,9,26,0.346,35,43,0.814,12,32,44,24,10,5,17,21
Sat_Dec_2_2023_Sacramento Kings,2023-10-27,Sacramento Kings,123,6,Denver Nuggets,117,13,1.67,2.27,1,6,240,48,99,0.485,32,65,0.49230769230769234,16,34,0.471,11,15,0.733,9,38,47,33,7,5,11,14,49,99,0.495,43,74,0.581081081081081,6,25,0.24,13,20,0.65,8,38,46,35,9,7,11,14
Sat_Dec_2_2023_Utah Jazz,2023-10-25,Utah Jazz,118,0,Portland Trail Blazers,113,-14,2.04,1.8,1,5,265,46,94,0.489,39,60,0.65,7,34,0.206,19,24,0.792,16,40,56,27,5,11,18,21,38,95,0.4,25,55,0.45454545454545453,13,40,0.325,24,27,0.889,11,29,40,17,11,5,11,20
Sat_Dec_30_2023_Chicago Bulls,2023-10-29,Philadelphia 76ers,92,6,Chicago Bulls,105,-3,1.24,4.21,0,-13,240,36,92,0.391,27,54,0.5,9,38,0.237,11,15,0.733,12,24,36,24,12,5,8,22,40,79,0.506,33,54,0.6111111111111112,7,25,0.28,18,30,0.6,12,41,53,21,5,5,17,15
Sat_Dec_30_2023_Detroit Pistons,2023-10-28,Detroit Pistons,129,-22,Toronto Raptors,127,-17,2.17,1.72,1,2,240,41,82,0.5,29,54,0.5370370370370371,12,28,0.429,35,40,0.875,6,35,41,29,4,4,12,22,46,91,0.505,34,67,0.5074626865671642,12,24,0.5,23,28,0.821,6,27,33,26,9,5,8,27
Sat_Dec_30_2023_Golden State Warriors,2023-10-27,Dallas Mavericks,132,13,Golden State Warriors,122,9,1.43,2.91,1,10,240,49,88,0.557,33,48,0.6875,16,40,0.4,18,22,0.818,6,37,43,25,5,2,9,14,47,103,0.456,28,55,0.509090909090909,19,48,0.396,9,13,0.692,16,31,47,32,8,3,11,21
Sat_Dec_30_2023_Indiana Pacers,2023-10-25,Indiana Pacers,140,4,New York Knicks,126,6,1.51,2.61,1,14,240,50,85,0.588,27,42,0.6428571428571429,23,43,0.535,17,21,0.81,7,27,34,40,6,7,16,18,45,95,0.474,28,58,0.4827586206896552,17,37,0.459,19,27,0.704,15,27,42,24,12,2,14,19
Sat_Dec_30_2023_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,108,9,Los Angeles Lakers,106,3,1.48,2.65,1,2,240,38,76,0.5,26,42,0.6190476190476191,12,34,0.353,20,24,0.833,7,38,45,24,8,8,19,26,37,88,0.42,30,64,0.46875,7,24,0.292,25,32,0.781,8,31,39,23,12,4,10,15
Sat_Dec_30_2023_Utah Jazz,2023-10-25,Miami Heat,109,2,Utah Jazz,117,1,1.22,4.37,0,-8,240,34,78,0.436,25,47,0.5319148936170213,9,31,0.29,32,40,0.8,8,38,46,20,8,8,16,24,43,93,0.462,32,52,0.6153846153846154,11,41,0.268,20,28,0.714,9,34,43,29,8,6,10,25
Sat_Dec_9_2023_Los Angeles Lakers,2023-10-26,Los Angeles Lakers,123,4,Indiana Pacers,109,3,1.41,3.0,1,14,240,47,88,0.534,45,75,0.6,2,13,0.154,27,35,0.771,12,43,55,25,5,10,18,25,35,95,0.368,25,54,0.46296296296296297,10,41,0.244,29,33,0.879,9,23,32,27,10,7,9,33
Sat_Feb_10_2024_Atlanta Hawks,2023-10-27,Atlanta Hawks,122,-10,Houston Rockets,113,7,1.93,1.89,1,9,240,40,88,0.455,26,47,0.5531914893617021,14,41,0.341,28,37,0.757,9,32,41,25,7,8,11,18,44,100,0.44,31,57,0.543859649122807,13,43,0.302,12,19,0.632,16,42,58,22,6,6,17,26
Sat_Feb_10_2024_Brooklyn Nets,2023-10-25,Brooklyn Nets,123,0,San Antonio Spurs,103,-11,2.05,1.78,1,20,240,49,87,0.563,32,53,0.6037735849056604,17,34,0.5,8,11,0.727,9,32,41,31,8,7,12,23,36,91,0.396,25,57,0.43859649122807015,11,34,0.324,20,21,0.952,15,26,41,20,5,3,14,11
Sat_Feb_10_2024_Charlotte Hornets,2023-10-25,Charlotte Hornets,115,-20,Memphis Grizzlies,106,-14,2.47,1.57,1,9,240,47,82,0.573,31,51,0.6078431372549019,16,31,0.516,5,7,0.714,5,38,43,30,8,4,19,9,43,92,0.467,27,48,0.5625,16,44,0.364,4,8,0.5,9,23,32,33,12,5,12,13
Sat_Feb_10_2024_Dallas Mavericks,2023-10-29,Oklahoma City Thunder,111,11,Dallas Mavericks,146,14,2.39,1.61,0,-35,240,38,98,0.388,21,51,0.4117647058823529,17,47,0.362,18,21,0.857,12,28,40,23,5,4,10,23,53,91,0.582,38,53,0.7169811320754716,15,38,0.395,25,33,0.758,11,43,54,30,8,3,12,23
Sat_Feb_10_2024_Golden State Warriors,2023-10-28,Phoenix Suns,112,-1,Golden State Warriors,113,10,1.45,2.77,0,-1,240,43,94,0.457,32,60,0.5333333333333333,11,34,0.324,15,16,0.938,9,33,42,28,9,8,14,13,45,101,0.446,28,60,0.4666666666666667,17,41,0.415,6,11,0.545,13,39,52,33,6,2,14,20
Sat_Feb_10_2024_Los Angeles Clippers,2023-10-25,Los Angeles Clippers,112,7,Detroit Pistons,106,-23,1.23,4.31,1,6,240,37,82,0.451,24,43,0.5581395348837209,13,39,0.333,25,26,0.962,0,35,35,20,9,6,11,13,45,102,0.441,36,72,0.5,9,30,0.3,7,7,1.0,14,43,57,27,7,2,14,19
Sat_Feb_10_2024_New York Knicks,2023-10-25,Indiana Pacers,125,4,New York Knicks,111,5,1.51,2.61,1,14,240,50,82,0.61,36,53,0.6792452830188679,14,29,0.483,11,19,0.579,6,35,41,30,4,3,16,20,40,84,0.476,30,52,0.5769230769230769,10,32,0.313,21,23,0.913,5,27,32,16,7,4,9,15
Sat_Feb_10_2024_Orlando Magic,2023-10-25,Chicago Bulls,108,-4,Orlando Magic,114,1,1.71,2.17,0,-6,265,43,99,0.434,31,62,0.5,12,37,0.324,10,14,0.714,18,25,43,21,10,6,8,24,41,88,0.466,28,49,0.5714285714285714,13,39,0.333,19,26,0.731,13,35,48,23,4,6,17,18
Sat_Feb_10_2024_Portland Trail Blazers,2023-10-27,Portland Trail Blazers,84,-15,New Orleans Pelicans,93,-1,2.39,1.6,0,-9,240,33,76,0.434,27,55,0.4909090909090909,6,21,0.286,12,17,0.706,11,31,42,19,7,4,18,14,36,76,0.474,26,49,0.5306122448979592,10,27,0.37,11,16,0.688,8,28,36,27,9,6,12,14
Sat_Feb_10_2024_Toronto Raptors,2023-10-27,Cleveland Cavaliers,119,7,Toronto Raptors,95,-18,1.74,2.15,1,24,240,48,92,0.522,34,51,0.6666666666666666,14,41,0.341,9,13,0.692,14,33,47,36,5,4,11,18,35,87,0.402,26,56,0.4642857142857143,9,31,0.29,16,23,0.696,12,28,40,22,7,3,11,14
Sat_Feb_10_2024_Washington Wizards,2023-10-28,Washington Wizards,113,-20,Philadelphia 76ers,119,7,1.91,1.91,0,-6,240,42,86,0.488,29,51,0.5686274509803921,13,35,0.371,16,21,0.762,7,32,39,28,7,8,17,23,48,100,0.48,40,73,0.547945205479452,8,27,0.296,15,23,0.652,13,35,48,28,8,4,11,18
Sat_Feb_24_2024_Detroit Pistons,2023-10-28,Detroit Pistons,109,-24,Orlando Magic,112,2,2.17,1.72,0,-3,240,43,85,0.506,29,54,0.5370370370370371,14,31,0.452,9,13,0.692,7,29,36,29,7,7,12,21,43,87,0.494,31,63,0.49206349206349204,12,24,0.5,14,21,0.667,13,33,46,25,9,9,13,15
Sat_Feb_24_2024_Minnesota Timberwolves,2023-10-28,Minnesota Timberwolves,101,10,Brooklyn Nets,86,-1,1.48,2.65,1,15,240,36,84,0.429,24,46,0.5217391304347826,12,38,0.316,17,23,0.739,6,45,51,22,6,9,13,14,35,104,0.337,29,69,0.42028985507246375,6,35,0.171,10,11,0.909,16,40,56,20,7,2,11,17
Sat_Feb_24_2024_New York Knicks,2023-10-25,New York Knicks,102,4,Boston Celtics,116,21,2.44,1.58,0,-14,240,37,82,0.451,24,44,0.5454545454545454,13,38,0.342,15,16,0.938,15,24,39,21,1,3,14,15,46,81,0.568,31,46,0.6739130434782609,15,35,0.429,9,12,0.75,11,25,36,27,8,4,7,16
