Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Fri, Mar 18, 2022",7:00p,Dallas Mavericks,101,Philadelphia 76ers,111,https://www.basketball-reference.com/boxscores/202203180PHI.html,"21,428",2:10,Wells Fargo Center
"Fri, Mar 18, 2022",7:30p,Memphis Grizzlies,105,Atlanta Hawks,120,https://www.basketball-reference.com/boxscores/202203180ATL.html,"18,062",2:14,State Farm Arena
"Fri, Mar 18, 2022",7:30p,Portland Trail Blazers,123,Brooklyn Nets,128,https://www.basketball-reference.com/boxscores/202203180BRK.html,"17,732",2:26,Barclays Center
"Fri, Mar 18, 2022",7:30p,Denver Nuggets,116,Cleveland Cavaliers,119,https://www.basketball-reference.com/boxscores/202203180CLE.html,"19,432",2:34,Rocket Mortgage Fieldhouse
"Fri, Mar 18, 2022",7:30p,Washington Wizards,97,New York Knicks,100,https://www.basketball-reference.com/boxscores/202203180NYK.html,"19,812",2:19,Madison Square Garden (IV)
"Fri, Mar 18, 2022",7:30p,Los Angeles Lakers,128,Toronto Raptors,123,https://www.basketball-reference.com/boxscores/202203180TOR.html,"19,800",2:26,Scotiabank Arena
"Fri, Mar 18, 2022",8:00p,Indiana Pacers,121,Houston Rockets,118,https://www.basketball-reference.com/boxscores/202203180HOU.html,"13,748",2:15,Toyota Center
"Fri, Mar 18, 2022",8:00p,Oklahoma City Thunder,108,Miami Heat,120,https://www.basketball-reference.com/boxscores/202203180MIA.html,"19,600",2:01,FTX Arena
"Fri, Mar 18, 2022",8:30p,New Orleans Pelicans,124,San Antonio Spurs,91,https://www.basketball-reference.com/boxscores/202203180SAS.html,"18,354",2:03,AT&T Center
"Fri, Mar 18, 2022",9:00p,Los Angeles Clippers,92,Utah Jazz,121,https://www.basketball-reference.com/boxscores/202203180UTA.html,"18,306",2:04,Vivint Smart Home Arena
"Fri, Mar 18, 2022",10:00p,Chicago Bulls,102,Phoenix Suns,129,https://www.basketball-reference.com/boxscores/202203180PHO.html,"17,071",2:07,Phoenix Suns Arena
"Fri, Mar 18, 2022",10:00p,Boston Celtics,126,Sacramento Kings,97,https://www.basketball-reference.com/boxscores/202203180SAC.html,"15,313",2:04,Golden 1 Center
"Sat, Mar 19, 2022",5:00p,Milwaukee Bucks,119,Minnesota Timberwolves,138,https://www.basketball-reference.com/boxscores/202203190MIN.html,"17,136",2:17,Target Center
"Sat, Mar 19, 2022",7:00p,Dallas Mavericks,108,Charlotte Hornets,129,https://www.basketball-reference.com/boxscores/202203190CHO.html,"19,279",2:10,Spectrum Center
"Sat, Mar 19, 2022",8:00p,Detroit Pistons,109,Cleveland Cavaliers,113,https://www.basketball-reference.com/boxscores/202203190CLE.html,"19,432",2:10,Rocket Mortgage Fieldhouse
"Sat, Mar 19, 2022",8:00p,Los Angeles Lakers,119,Washington Wizards,127,https://www.basketball-reference.com/boxscores/202203190WAS.html,"20,476",2:13,Capital One Arena
"Sun, Mar 20, 2022",3:30p,Memphis Grizzlies,122,Houston Rockets,98,https://www.basketball-reference.com/boxscores/202203200HOU.html,"18,055",2:13,Toyota Center
"Sun, Mar 20, 2022",3:30p,Portland Trail Blazers,98,Indiana Pacers,129,https://www.basketball-reference.com/boxscores/202203200IND.html,"16,067",2:07,Gainbridge Fieldhouse
"Sun, Mar 20, 2022",6:00p,New Orleans Pelicans,117,Atlanta Hawks,112,https://www.basketball-reference.com/boxscores/202203200ATL.html,"17,123",2:09,State Farm Arena
"Sun, Mar 20, 2022",6:00p,Oklahoma City Thunder,85,Orlando Magic,90,https://www.basketball-reference.com/boxscores/202203200ORL.html,"15,012",2:09,Amway Center
"Sun, Mar 20, 2022",6:00p,Phoenix Suns,127,Sacramento Kings,124,https://www.basketball-reference.com/boxscores/202203200SAC.html,"17,583",2:37,Golden 1 Center
"Sun, Mar 20, 2022",7:30p,Utah Jazz,108,New York Knicks,93,https://www.basketball-reference.com/boxscores/202203200NYK.html,"19,812",2:12,Madison Square Garden (IV)
"Sun, Mar 20, 2022",8:00p,Boston Celtics,124,Denver Nuggets,104,https://www.basketball-reference.com/boxscores/202203200DEN.html,"19,602",2:04,Ball Arena
"Sun, Mar 20, 2022",8:30p,San Antonio Spurs,110,Golden State Warriors,108,https://www.basketball-reference.com/boxscores/202203200GSW.html,"18,064",2:18,Chase Center
"Sun, Mar 20, 2022",8:30p,Toronto Raptors,93,Philadelphia 76ers,88,https://www.basketball-reference.com/boxscores/202203200PHI.html,"21,180",2:22,Wells Fargo Center
"Mon, Mar 21, 2022",7:00p,New Orleans Pelicans,103,Charlotte Hornets,106,https://www.basketball-reference.com/boxscores/202203210CHO.html,"13,351",2:10,Spectrum Center
"Mon, Mar 21, 2022",7:00p,Los Angeles Lakers,131,Cleveland Cavaliers,120,https://www.basketball-reference.com/boxscores/202203210CLE.html,"19,432",2:07,Rocket Mortgage Fieldhouse
"Mon, Mar 21, 2022",7:00p,Portland Trail Blazers,119,Detroit Pistons,115,https://www.basketball-reference.com/boxscores/202203210DET.html,"14,923",2:33,Little Caesars Arena
"Mon, Mar 21, 2022",7:30p,Utah Jazz,106,Brooklyn Nets,114,https://www.basketball-reference.com/boxscores/202203210BRK.html,"17,887",2:07,Barclays Center
"Mon, Mar 21, 2022",7:30p,Miami Heat,106,Philadelphia 76ers,113,https://www.basketball-reference.com/boxscores/202203210PHI.html,"21,386",2:10,Wells Fargo Center
"Mon, Mar 21, 2022",8:00p,Toronto Raptors,99,Chicago Bulls,113,https://www.basketball-reference.com/boxscores/202203210CHI.html,"21,778",2:04,United Center
"Mon, Mar 21, 2022",8:00p,Washington Wizards,97,Houston Rockets,115,https://www.basketball-reference.com/boxscores/202203210HOU.html,"13,936",2:09,Toyota Center
"Mon, Mar 21, 2022",8:00p,Boston Celtics,132,Oklahoma City Thunder,123,https://www.basketball-reference.com/boxscores/202203210OKC.html,"15,345",2:12,Paycom Center
"Mon, Mar 21, 2022",8:30p,Minnesota Timberwolves,108,Dallas Mavericks,110,https://www.basketball-reference.com/boxscores/202203210DAL.html,"20,077",2:20,American Airlines Center
"Tue, Mar 22, 2022",7:00p,Golden State Warriors,90,Orlando Magic,94,https://www.basketball-reference.com/boxscores/202203220ORL.html,"17,164",2:19,Amway Center
"Tue, Mar 22, 2022",7:30p,Atlanta Hawks,117,New York Knicks,111,https://www.basketball-reference.com/boxscores/202203220NYK.html,"19,812",2:20,Madison Square Garden (IV)
"Tue, Mar 22, 2022",8:00p,Chicago Bulls,98,Milwaukee Bucks,126,https://www.basketball-reference.com/boxscores/202203220MIL.html,"17,983",2:00,Fiserv Forum
"Tue, Mar 22, 2022",10:00p,Los Angeles Clippers,115,Denver Nuggets,127,https://www.basketball-reference.com/boxscores/202203220DEN.html,"16,089",2:17,Ball Arena
"Wed, Mar 23, 2022",7:00p,New York Knicks,121,Charlotte Hornets,106,https://www.basketball-reference.com/boxscores/202203230CHO.html,"16,290",2:03,Spectrum Center
"Wed, Mar 23, 2022",7:00p,Atlanta Hawks,101,Detroit Pistons,122,https://www.basketball-reference.com/boxscores/202203230DET.html,"16,212",2:02,Little Caesars Arena
"Wed, Mar 23, 2022",7:00p,Sacramento Kings,110,Indiana Pacers,109,https://www.basketball-reference.com/boxscores/202203230IND.html,"14,227",2:07,Gainbridge Fieldhouse
"Wed, Mar 23, 2022",7:30p,Utah Jazz,97,Boston Celtics,125,https://www.basketball-reference.com/boxscores/202203230BOS.html,"19,156",2:02,TD Garden
"Wed, Mar 23, 2022",7:30p,Brooklyn Nets,120,Memphis Grizzlies,132,https://www.basketball-reference.com/boxscores/202203230MEM.html,"17,794",2:16,FedEx Forum
"Wed, Mar 23, 2022",7:30p,Golden State Warriors,118,Miami Heat,104,https://www.basketball-reference.com/boxscores/202203230MIA.html,"19,600",2:19,FTX Arena
"Wed, Mar 23, 2022",8:00p,Phoenix Suns,125,Minnesota Timberwolves,116,https://www.basketball-reference.com/boxscores/202203230MIN.html,"17,136",2:21,Target Center
"Wed, Mar 23, 2022",8:00p,Orlando Magic,102,Oklahoma City Thunder,118,https://www.basketball-reference.com/boxscores/202203230OKC.html,"14,393",2:12,Paycom Center
"Wed, Mar 23, 2022",8:30p,Houston Rockets,91,Dallas Mavericks,110,https://www.basketball-reference.com/boxscores/202203230DAL.html,"20,026",2:09,American Airlines Center
"Wed, Mar 23, 2022",10:00p,Philadelphia 76ers,126,Los Angeles Lakers,121,https://www.basketball-reference.com/boxscores/202203230LAL.html,"18,997",2:20,Crypto.com Arena
"Wed, Mar 23, 2022",10:00p,San Antonio Spurs,133,Portland Trail Blazers,96,https://www.basketball-reference.com/boxscores/202203230POR.html,"16,610",2:06,Moda Center
"Thu, Mar 24, 2022",7:30p,Cleveland Cavaliers,104,Toronto Raptors,117,https://www.basketball-reference.com/boxscores/202203240TOR.html,"19,800",2:07,Scotiabank Arena
"Thu, Mar 24, 2022",8:00p,Indiana Pacers,103,Memphis Grizzlies,133,https://www.basketball-reference.com/boxscores/202203240MEM.html,"16,205",2:01,FedEx Forum
"Thu, Mar 24, 2022",8:00p,Washington Wizards,102,Milwaukee Bucks,114,https://www.basketball-reference.com/boxscores/202203240MIL.html,"18,018",2:06,Fiserv Forum
"Thu, Mar 24, 2022",8:00p,Chicago Bulls,109,New Orleans Pelicans,126,https://www.basketball-reference.com/boxscores/202203240NOP.html,"13,973",2:18,Smoothie King Center
"Thu, Mar 24, 2022",9:00p,Phoenix Suns,140,Denver Nuggets,130,https://www.basketball-reference.com/boxscores/202203240DEN.html,"19,520",2:17,Ball Arena
"Fri, Mar 25, 2022",7:00p,Utah Jazz,101,Charlotte Hornets,107,https://www.basketball-reference.com/boxscores/202203250CHO.html,"19,162",2:11,Spectrum Center
"Fri, Mar 25, 2022",7:00p,Washington Wizards,100,Detroit Pistons,97,https://www.basketball-reference.com/boxscores/202203250DET.html,"18,943",2:13,Little Caesars Arena
"Fri, Mar 25, 2022",7:30p,Golden State Warriors,110,Atlanta Hawks,121,https://www.basketball-reference.com/boxscores/202203250ATL.html,"17,724",2:08,State Farm Arena
"Fri, Mar 25, 2022",8:00p,New York Knicks,111,Miami Heat,103,https://www.basketball-reference.com/boxscores/202203250MIA.html,"19,600",2:20,FTX Arena
"Fri, Mar 25, 2022",8:00p,Dallas Mavericks,95,Minnesota Timberwolves,116,https://www.basketball-reference.com/boxscores/202203250MIN.html,"17,136",2:12,Target Center
"Fri, Mar 25, 2022",10:00p,Houston Rockets,125,Portland Trail Blazers,106,https://www.basketball-reference.com/boxscores/202203250POR.html,"16,947",2:11,Moda Center
"Fri, Mar 25, 2022",10:30p,Philadelphia 76ers,122,Los Angeles Clippers,97,https://www.basketball-reference.com/boxscores/202203250LAC.html,"19,068",2:14,Crypto.com Arena
"Sat, Mar 26, 2022",5:00p,San Antonio Spurs,107,New Orleans Pelicans,103,https://www.basketball-reference.com/boxscores/202203260NOP.html,"13,097",2:11,Smoothie King Center
"Sat, Mar 26, 2022",7:00p,Sacramento Kings,114,Orlando Magic,110,https://www.basketball-reference.com/boxscores/202203260ORL.html,"16,366",2:14,Amway Center
"Sat, Mar 26, 2022",7:30p,Indiana Pacers,91,Toronto Raptors,131,https://www.basketball-reference.com/boxscores/202203260TOR.html,"19,800",2:56,Scotiabank Arena
"Sat, Mar 26, 2022",8:00p,Chicago Bulls,98,Cleveland Cavaliers,94,https://www.basketball-reference.com/boxscores/202203260CLE.html,"19,432",2:34,Rocket Mortgage Fieldhouse
"Sat, Mar 26, 2022",8:00p,Milwaukee Bucks,102,Memphis Grizzlies,127,https://www.basketball-reference.com/boxscores/202203260MEM.html,"17,794",2:19,FedEx Forum
"Sat, Mar 26, 2022",8:00p,Brooklyn Nets,110,Miami Heat,95,https://www.basketball-reference.com/boxscores/202203260MIA.html,"19,600",2:16,FTX Arena
"Sat, Mar 26, 2022",9:00p,Oklahoma City Thunder,107,Denver Nuggets,113,https://www.basketball-reference.com/boxscores/202203260DEN.html,"19,520",2:07,Ball Arena
"Sat, Mar 26, 2022",10:00p,Houston Rockets,115,Portland Trail Blazers,98,https://www.basketball-reference.com/boxscores/202203260POR.html,"17,821",2:10,Moda Center
"Sun, Mar 27, 2022",3:30p,New York Knicks,104,Detroit Pistons,102,https://www.basketball-reference.com/boxscores/202203270DET.html,"19,304",2:12,Little Caesars Arena
"Sun, Mar 27, 2022",6:00p,Minnesota Timberwolves,112,Boston Celtics,134,https://www.basketball-reference.com/boxscores/202203270BOS.html,"19,156",2:04,TD Garden
"Sun, Mar 27, 2022",6:00p,Philadelphia 76ers,104,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/202203270PHO.html,"17,071",2:15,Phoenix Suns Arena
"Sun, Mar 27, 2022",6:00p,Golden State Warriors,115,Washington Wizards,123,https://www.basketball-reference.com/boxscores/202203270WAS.html,"20,476",2:23,Capital One Arena
"Sun, Mar 27, 2022",7:00p,Los Angeles Lakers,108,New Orleans Pelicans,116,https://www.basketball-reference.com/boxscores/202203270NOP.html,"18,516",2:10,Smoothie King Center
"Sun, Mar 27, 2022",7:30p,Charlotte Hornets,119,Brooklyn Nets,110,https://www.basketball-reference.com/boxscores/202203270BRK.html,"18,166",2:15,Barclays Center
"Sun, Mar 27, 2022",7:30p,Utah Jazz,100,Dallas Mavericks,114,https://www.basketball-reference.com/boxscores/202203270DAL.html,"20,177",2:05,American Airlines Center
"Mon, Mar 28, 2022",7:00p,Denver Nuggets,113,Charlotte Hornets,109,https://www.basketball-reference.com/boxscores/202203280CHO.html,"17,614",2:22,Spectrum Center
"Mon, Mar 28, 2022",7:00p,Orlando Magic,101,Cleveland Cavaliers,107,https://www.basketball-reference.com/boxscores/202203280CLE.html,"19,432",2:09,Rocket Mortgage Fieldhouse
"Mon, Mar 28, 2022",7:00p,Atlanta Hawks,132,Indiana Pacers,123,https://www.basketball-reference.com/boxscores/202203280IND.html,"14,212",2:16,Gainbridge Fieldhouse
"Mon, Mar 28, 2022",7:30p,Sacramento Kings,100,Miami Heat,123,https://www.basketball-reference.com/boxscores/202203280MIA.html,"19,600",1:56,FTX Arena
"Mon, Mar 28, 2022",7:30p,Chicago Bulls,104,New York Knicks,109,https://www.basketball-reference.com/boxscores/202203280NYK.html,"19,812",2:22,Madison Square Garden (IV)
"Mon, Mar 28, 2022",7:30p,Boston Celtics,112,Toronto Raptors,115,https://www.basketball-reference.com/boxscores/202203280TOR.html,"19,800",2:26,Scotiabank Arena
"Mon, Mar 28, 2022",8:00p,San Antonio Spurs,123,Houston Rockets,120,https://www.basketball-reference.com/boxscores/202203280HOU.html,"18,055",2:13,Toyota Center
"Mon, Mar 28, 2022",8:00p,Golden State Warriors,95,Memphis Grizzlies,123,https://www.basketball-reference.com/boxscores/202203280MEM.html,"17,011",2:18,FedEx Forum
"Mon, Mar 28, 2022",10:00p,Oklahoma City Thunder,134,Portland Trail Blazers,131,https://www.basketball-reference.com/boxscores/202203280POR.html,"18,188",2:26,Moda Center
"Tue, Mar 29, 2022",7:00p,Milwaukee Bucks,118,Philadelphia 76ers,116,https://www.basketball-reference.com/boxscores/202203290PHI.html,"21,467",2:21,Wells Fargo Center
"Tue, Mar 29, 2022",7:00p,Chicago Bulls,107,Washington Wizards,94,https://www.basketball-reference.com/boxscores/202203290WAS.html,"15,922",2:10,Capital One Arena
"Tue, Mar 29, 2022",7:30p,Detroit Pistons,123,Brooklyn Nets,130,https://www.basketball-reference.com/boxscores/202203290BRK.html,"17,559",2:12,Barclays Center
"Tue, Mar 29, 2022",7:30p,Los Angeles Lakers,110,Dallas Mavericks,128,https://www.basketball-reference.com/boxscores/202203290DAL.html,"20,382",2:06,American Airlines Center
"Tue, Mar 29, 2022",10:00p,Utah Jazz,115,Los Angeles Clippers,121,https://www.basketball-reference.com/boxscores/202203290LAC.html,"19,068",2:32,Crypto.com Arena
"Wed, Mar 30, 2022",7:00p,Dallas Mavericks,120,Cleveland Cavaliers,112,https://www.basketball-reference.com/boxscores/202203300CLE.html,"19,432",2:06,Rocket Mortgage Fieldhouse
"Wed, Mar 30, 2022",7:00p,Denver Nuggets,125,Indiana Pacers,118,https://www.basketball-reference.com/boxscores/202203300IND.html,"15,036",2:13,Gainbridge Fieldhouse
"Wed, Mar 30, 2022",7:00p,Orlando Magic,110,Washington Wizards,127,https://www.basketball-reference.com/boxscores/202203300WAS.html,"16,455",2:07,Capital One Arena
"Wed, Mar 30, 2022",7:30p,Miami Heat,106,Boston Celtics,98,https://www.basketball-reference.com/boxscores/202203300BOS.html,"19,156",2:22,TD Garden
"Wed, Mar 30, 2022",7:30p,Charlotte Hornets,125,New York Knicks,114,https://www.basketball-reference.com/boxscores/202203300NYK.html,"19,812",2:16,Madison Square Garden (IV)
"Wed, Mar 30, 2022",7:30p,Minnesota Timberwolves,102,Toronto Raptors,125,https://www.basketball-reference.com/boxscores/202203300TOR.html,"19,800",2:08,Scotiabank Arena
"Wed, Mar 30, 2022",8:00p,Sacramento Kings,121,Houston Rockets,118,https://www.basketball-reference.com/boxscores/202203300HOU.html,"13,365",2:28,Toyota Center
"Wed, Mar 30, 2022",8:00p,Atlanta Hawks,136,Oklahoma City Thunder,118,https://www.basketball-reference.com/boxscores/202203300OKC.html,"15,595",2:02,Paycom Center
"Wed, Mar 30, 2022",8:30p,Memphis Grizzlies,112,San Antonio Spurs,111,https://www.basketball-reference.com/boxscores/202203300SAS.html,"15,821",2:05,AT&T Center
"Wed, Mar 30, 2022",10:00p,Phoenix Suns,107,Golden State Warriors,103,https://www.basketball-reference.com/boxscores/202203300GSW.html,"18,064",2:30,Chase Center
"Wed, Mar 30, 2022",10:00p,New Orleans Pelicans,117,Portland Trail Blazers,107,https://www.basketball-reference.com/boxscores/202203300POR.html,"18,551",2:12,Moda Center
"Thu, Mar 31, 2022",7:00p,Philadelphia 76ers,94,Detroit Pistons,102,https://www.basketball-reference.com/boxscores/202203310DET.html,"20,023",2:15,Little Caesars Arena
"Thu, Mar 31, 2022",7:30p,Cleveland Cavaliers,107,Atlanta Hawks,131,https://www.basketball-reference.com/boxscores/202203310ATL.html,"17,491",2:10,State Farm Arena
"Thu, Mar 31, 2022",7:30p,Milwaukee Bucks,120,Brooklyn Nets,119,https://www.basketball-reference.com/boxscores/202203310BRK.html,"17,917",2:43,Barclays Center
"Thu, Mar 31, 2022",8:00p,Los Angeles Clippers,130,Chicago Bulls,135,https://www.basketball-reference.com/boxscores/202203310CHI.html,"21,519",2:42,United Center
"Thu, Mar 31, 2022",10:00p,Los Angeles Lakers,109,Utah Jazz,122,https://www.basketball-reference.com/boxscores/202203310UTA.html,"18,306",2:17,Vivint Smart Home Arena
"Fri, Apr 1, 2022",7:00p,Toronto Raptors,102,Orlando Magic,89,https://www.basketball-reference.com/boxscores/202204010ORL.html,"17,566",2:03,Amway Center
"Fri, Apr 1, 2022",7:00p,Dallas Mavericks,103,Washington Wizards,135,https://www.basketball-reference.com/boxscores/202204010WAS.html,"17,745",2:10,Capital One Arena
"Fri, Apr 1, 2022",7:30p,Indiana Pacers,123,Boston Celtics,128,https://www.basketball-reference.com/boxscores/202204010BOS.html,"19,156",2:21,TD Garden
"Fri, Apr 1, 2022",8:00p,Sacramento Kings,122,Houston Rockets,117,https://www.basketball-reference.com/boxscores/202204010HOU.html,"14,857",2:16,Toyota Center
"Fri, Apr 1, 2022",8:00p,Phoenix Suns,114,Memphis Grizzlies,122,https://www.basketball-reference.com/boxscores/202204010MEM.html,"17,794",2:16,FedEx Forum
"Fri, Apr 1, 2022",8:00p,Los Angeles Clippers,153,Milwaukee Bucks,119,https://www.basketball-reference.com/boxscores/202204010MIL.html,"18,023",2:07,Fiserv Forum
"Fri, Apr 1, 2022",8:00p,Detroit Pistons,110,Oklahoma City Thunder,101,https://www.basketball-reference.com/boxscores/202204010OKC.html,"16,961",2:03,Paycom Center
"Fri, Apr 1, 2022",8:30p,Portland Trail Blazers,111,San Antonio Spurs,130,https://www.basketball-reference.com/boxscores/202204010SAS.html,"17,512",2:01,AT&T Center
"Fri, Apr 1, 2022",9:00p,Minnesota Timberwolves,136,Denver Nuggets,130,https://www.basketball-reference.com/boxscores/202204010DEN.html,"19,612",2:23,Ball Arena
"Fri, Apr 1, 2022",10:30p,New Orleans Pelicans,114,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/202204010LAL.html,"18,997",2:25,Crypto.com Arena
"Sat, Apr 2, 2022",12:30p,Charlotte Hornets,114,Philadelphia 76ers,144,https://www.basketball-reference.com/boxscores/202204020PHI.html,"21,509",2:06,Wells Fargo Center
"Sat, Apr 2, 2022",1:00p,Cleveland Cavaliers,119,New York Knicks,101,https://www.basketball-reference.com/boxscores/202204020NYK.html,"19,812",2:12,Madison Square Garden (IV)
"Sat, Apr 2, 2022",7:30p,Brooklyn Nets,115,Atlanta Hawks,122,https://www.basketball-reference.com/boxscores/202204020ATL.html,"18,126",2:27,State Farm Arena
"Sat, Apr 2, 2022",8:00p,Miami Heat,127,Chicago Bulls,109,https://www.basketball-reference.com/boxscores/202204020CHI.html,"21,697",2:12,United Center
"Sat, Apr 2, 2022",8:30p,Utah Jazz,107,Golden State Warriors,111,https://www.basketball-reference.com/boxscores/202204020GSW.html,"18,064",2:16,Chase Center
"Sun, Apr 3, 2022",1:00p,Washington Wizards,102,Boston Celtics,144,https://www.basketball-reference.com/boxscores/202204030BOS.html,"19,156",2:01,TD Garden
"Sun, Apr 3, 2022",1:00p,Dallas Mavericks,118,Milwaukee Bucks,112,https://www.basketball-reference.com/boxscores/202204030MIL.html,"17,902",2:26,Fiserv Forum
"Sun, Apr 3, 2022",3:30p,Denver Nuggets,129,Los Angeles Lakers,118,https://www.basketball-reference.com/boxscores/202204030LAL.html,"18,997",2:23,Crypto.com Arena
"Sun, Apr 3, 2022",5:00p,Detroit Pistons,121,Indiana Pacers,117,https://www.basketball-reference.com/boxscores/202204030IND.html,"17,407",2:09,Gainbridge Fieldhouse
"Sun, Apr 3, 2022",6:00p,Philadelphia 76ers,112,Cleveland Cavaliers,108,https://www.basketball-reference.com/boxscores/202204030CLE.html,"19,432",2:21,Rocket Mortgage Fieldhouse
"Sun, Apr 3, 2022",6:00p,New York Knicks,118,Orlando Magic,88,https://www.basketball-reference.com/boxscores/202204030ORL.html,"15,747",2:05,Amway Center
"Sun, Apr 3, 2022",7:00p,Minnesota Timberwolves,139,Houston Rockets,132,https://www.basketball-reference.com/boxscores/202204030HOU.html,"16,539",2:19,Toyota Center
"Sun, Apr 3, 2022",7:00p,Phoenix Suns,96,Oklahoma City Thunder,117,https://www.basketball-reference.com/boxscores/202204030OKC.html,"17,078",2:02,Paycom Center
"Sun, Apr 3, 2022",7:00p,Portland Trail Blazers,92,San Antonio Spurs,113,https://www.basketball-reference.com/boxscores/202204030SAS.html,"15,816",2:12,AT&T Center
"Sun, Apr 3, 2022",7:00p,Miami Heat,114,Toronto Raptors,109,https://www.basketball-reference.com/boxscores/202204030TOR.html,"19,800",2:18,Scotiabank Arena
"Sun, Apr 3, 2022",9:00p,Golden State Warriors,109,Sacramento Kings,90,https://www.basketball-reference.com/boxscores/202204030SAC.html,"17,583",2:14,Golden 1 Center
"Sun, Apr 3, 2022",9:30p,New Orleans Pelicans,100,Los Angeles Clippers,119,https://www.basketball-reference.com/boxscores/202204030LAC.html,"16,840",2:07,Crypto.com Arena
"Tue, Apr 5, 2022",7:00p,Philadelphia 76ers,131,Indiana Pacers,122,https://www.basketball-reference.com/boxscores/202204050IND.html,"15,583",2:12,Gainbridge Fieldhouse
"Tue, Apr 5, 2022",7:00p,Cleveland Cavaliers,115,Orlando Magic,120,https://www.basketball-reference.com/boxscores/202204050ORL.html,"16,897",2:06,Amway Center
"Tue, Apr 5, 2022",7:30p,Houston Rockets,105,Brooklyn Nets,118,https://www.basketball-reference.com/boxscores/202204050BRK.html,"17,768",2:08,Barclays Center
"Tue, Apr 5, 2022",7:30p,Charlotte Hornets,115,Miami Heat,144,https://www.basketball-reference.com/boxscores/202204050MIA.html,"19,600",2:10,FTX Arena
"Tue, Apr 5, 2022",7:30p,Atlanta Hawks,108,Toronto Raptors,118,https://www.basketball-reference.com/boxscores/202204050TOR.html,"19,800",2:06,Scotiabank Arena
"Tue, Apr 5, 2022",8:00p,Milwaukee Bucks,127,Chicago Bulls,106,https://www.basketball-reference.com/boxscores/202204050CHI.html,"20,799",2:19,United Center
"Tue, Apr 5, 2022",8:00p,Washington Wizards,132,Minnesota Timberwolves,114,https://www.basketball-reference.com/boxscores/202204050MIN.html,"17,136",2:10,Target Center
"Tue, Apr 5, 2022",8:00p,Portland Trail Blazers,94,Oklahoma City Thunder,98,https://www.basketball-reference.com/boxscores/202204050OKC.html,"14,674",2:01,Paycom Center
"Tue, Apr 5, 2022",9:00p,San Antonio Spurs,116,Denver Nuggets,97,https://www.basketball-reference.com/boxscores/202204050DEN.html,"17,037",2:09,Ball Arena
"Tue, Apr 5, 2022",9:00p,Memphis Grizzlies,115,Utah Jazz,121,https://www.basketball-reference.com/boxscores/202204050UTA.html,"18,306",2:35,Vivint Smart Home Arena
"Tue, Apr 5, 2022",10:00p,New Orleans Pelicans,123,Sacramento Kings,109,https://www.basketball-reference.com/boxscores/202204050SAC.html,"16,047",2:10,Golden 1 Center
"Tue, Apr 5, 2022",10:30p,Los Angeles Lakers,110,Phoenix Suns,121,https://www.basketball-reference.com/boxscores/202204050PHO.html,"17,071",2:07,Phoenix Suns Arena
"Wed, Apr 6, 2022",7:00p,Dallas Mavericks,131,Detroit Pistons,113,https://www.basketball-reference.com/boxscores/202204060DET.html,"18,422",2:13,Little Caesars Arena
"Wed, Apr 6, 2022",7:30p,Brooklyn Nets,110,New York Knicks,98,https://www.basketball-reference.com/boxscores/202204060NYK.html,"19,812",2:21,Madison Square Garden (IV)
"Wed, Apr 6, 2022",8:00p,Washington Wizards,103,Atlanta Hawks,118,https://www.basketball-reference.com/boxscores/202204060ATL.html,"17,381",2:01,State Farm Arena
"Wed, Apr 6, 2022",8:00p,Boston Celtics,117,Chicago Bulls,94,https://www.basketball-reference.com/boxscores/202204060CHI.html,"21,095",2:12,United Center
"Wed, Apr 6, 2022",9:00p,Oklahoma City Thunder,101,Utah Jazz,137,https://www.basketball-reference.com/boxscores/202204060UTA.html,"18,306",2:07,Vivint Smart Home Arena
"Wed, Apr 6, 2022",10:00p,Phoenix Suns,109,Los Angeles Clippers,113,https://www.basketball-reference.com/boxscores/202204060LAC.html,"19,068",2:29,Crypto.com Arena
"Thu, Apr 7, 2022",7:00p,Orlando Magic,101,Charlotte Hornets,128,https://www.basketball-reference.com/boxscores/202204070CHO.html,"16,427",2:18,Spectrum Center
"Thu, Apr 7, 2022",7:30p,Boston Celtics,121,Milwaukee Bucks,127,https://www.basketball-reference.com/boxscores/202204070MIL.html,"18,046",2:25,Fiserv Forum
"Thu, Apr 7, 2022",7:30p,Philadelphia 76ers,114,Toronto Raptors,119,https://www.basketball-reference.com/boxscores/202204070TOR.html,"19,800",2:08,Scotiabank Arena
"Thu, Apr 7, 2022",8:00p,San Antonio Spurs,121,Minnesota Timberwolves,127,https://www.basketball-reference.com/boxscores/202204070MIN.html,"17,136",2:23,Target Center
"Thu, Apr 7, 2022",8:00p,Portland Trail Blazers,94,New Orleans Pelicans,127,https://www.basketball-reference.com/boxscores/202204070NOP.html,"12,432",2:08,Smoothie King Center
"Thu, Apr 7, 2022",9:00p,Memphis Grizzlies,109,Denver Nuggets,122,https://www.basketball-reference.com/boxscores/202204070DEN.html,"19,520",2:17,Ball Arena
"Thu, Apr 7, 2022",10:00p,Los Angeles Lakers,112,Golden State Warriors,128,https://www.basketball-reference.com/boxscores/202204070GSW.html,"18,064",2:20,Chase Center
