Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Sat, Jan 14, 2023",9:00p,Philadelphia 76ers,118,Utah Jazz,117,https://www.basketball-reference.com/boxscores/202301140UTA.html,"18,206",2:15,Vivint Arena
"Sat, Jan 14, 2023",10:00p,Dallas Mavericks,119,Portland Trail Blazers,136,https://www.basketball-reference.com/boxscores/202301140POR.html,"19,393",2:05,Moda Center
"Sun, Jan 15, 2023",1:00p,New York Knicks,117,Detroit Pistons,104,https://www.basketball-reference.com/boxscores/202301150DET.html,"19,894",2:12,Little Caesars Arena
"Sun, Jan 15, 2023",3:00p,Houston Rockets,100,Los Angeles Clippers,121,https://www.basketball-reference.com/boxscores/202301150LAC.html,"17,238",2:17,Crypto.com Arena
"Sun, Jan 15, 2023",3:30p,Golden State Warriors,118,Chicago Bulls,132,https://www.basketball-reference.com/boxscores/202301150CHI.html,"20,139",2:17,United Center
"Sun, Jan 15, 2023",6:00p,Oklahoma City Thunder,112,Brooklyn Nets,102,https://www.basketball-reference.com/boxscores/202301150BRK.html,"18,165",2:08,Barclays Center
"Sun, Jan 15, 2023",7:00p,Sacramento Kings,132,San Antonio Spurs,119,https://www.basketball-reference.com/boxscores/202301150SAS.html,"12,339",2:12,AT&T Center
"Sun, Jan 15, 2023",8:00p,Orlando Magic,116,Denver Nuggets,119,https://www.basketball-reference.com/boxscores/202301150DEN.html,"19,641",2:20,Ball Arena
"Sun, Jan 15, 2023",9:00p,Dallas Mavericks,123,Portland Trail Blazers,140,https://www.basketball-reference.com/boxscores/202301150POR.html,"19,393",2:22,Moda Center
"Sun, Jan 15, 2023",9:30p,Philadelphia 76ers,113,Los Angeles Lakers,112,https://www.basketball-reference.com/boxscores/202301150LAL.html,"18,020",2:11,Crypto.com Arena
"Mon, Jan 16, 2023",1:00p,Boston Celtics,130,Charlotte Hornets,118,https://www.basketball-reference.com/boxscores/202301160CHO.html,"19,227",2:06,Spectrum Center
"Mon, Jan 16, 2023",2:30p,Indiana Pacers,119,Milwaukee Bucks,132,https://www.basketball-reference.com/boxscores/202301160MIL.html,"17,412",2:09,Fiserv Forum
"Mon, Jan 16, 2023",3:00p,New Orleans Pelicans,103,Cleveland Cavaliers,113,https://www.basketball-reference.com/boxscores/202301160CLE.html,"19,432",2:15,Rocket Mortgage Fieldhouse
"Mon, Jan 16, 2023",3:00p,Toronto Raptors,123,New York Knicks,121,https://www.basketball-reference.com/boxscores/202301160NYK.html,"19,812",2:39,Madison Square Garden (IV)
"Mon, Jan 16, 2023",3:00p,Golden State Warriors,127,Washington Wizards,118,https://www.basketball-reference.com/boxscores/202301160WAS.html,"20,476",2:17,Capital One Arena
"Mon, Jan 16, 2023",3:30p,Miami Heat,113,Atlanta Hawks,121,https://www.basketball-reference.com/boxscores/202301160ATL.html,"18,007",2:23,State Farm Arena
"Mon, Jan 16, 2023",4:00p,Utah Jazz,126,Minnesota Timberwolves,125,https://www.basketball-reference.com/boxscores/202301160MIN.html,"16,477",2:14,Target Center
"Mon, Jan 16, 2023",6:00p,Phoenix Suns,106,Memphis Grizzlies,136,https://www.basketball-reference.com/boxscores/202301160MEM.html,"17,794",2:14,FedEx Forum
"Mon, Jan 16, 2023",10:30p,Houston Rockets,132,Los Angeles Lakers,140,https://www.basketball-reference.com/boxscores/202301160LAL.html,"17,657",2:28,Crypto.com Arena
"Tue, Jan 17, 2023",7:30p,Toronto Raptors,122,Milwaukee Bucks,130,https://www.basketball-reference.com/boxscores/202301170MIL.html,"17,341",2:24,Fiserv Forum
"Tue, Jan 17, 2023",8:00p,Brooklyn Nets,98,San Antonio Spurs,106,https://www.basketball-reference.com/boxscores/202301170SAS.html,"13,532",2:21,AT&T Center
"Tue, Jan 17, 2023",9:00p,Portland Trail Blazers,113,Denver Nuggets,122,https://www.basketball-reference.com/boxscores/202301170DEN.html,"18,258",2:13,Ball Arena
"Tue, Jan 17, 2023",10:00p,Philadelphia 76ers,120,Los Angeles Clippers,110,https://www.basketball-reference.com/boxscores/202301170LAC.html,"15,155",2:25,Crypto.com Arena
"Wed, Jan 18, 2023",7:30p,Atlanta Hawks,130,Dallas Mavericks,122,https://www.basketball-reference.com/boxscores/202301180DAL.html,"20,125",2:19,American Airlines Center
"Wed, Jan 18, 2023",7:30p,Washington Wizards,116,New York Knicks,105,https://www.basketball-reference.com/boxscores/202301180NYK.html,"19,164",2:13,Madison Square Garden (IV)
"Wed, Jan 18, 2023",8:00p,Charlotte Hornets,122,Houston Rockets,117,https://www.basketball-reference.com/boxscores/202301180HOU.html,"15,678",2:10,Toyota Center
"Wed, Jan 18, 2023",8:00p,Cleveland Cavaliers,114,Memphis Grizzlies,115,https://www.basketball-reference.com/boxscores/202301180MEM.html,"16,892",2:06,FedEx Forum
"Wed, Jan 18, 2023",8:00p,Miami Heat,124,New Orleans Pelicans,98,https://www.basketball-reference.com/boxscores/202301180NOP.html,"17,736",2:05,Smoothie King Center
"Wed, Jan 18, 2023",8:00p,Indiana Pacers,106,Oklahoma City Thunder,126,https://www.basketball-reference.com/boxscores/202301180OKC.html,"14,748",2:08,Paycom Center
"Wed, Jan 18, 2023",9:00p,Los Angeles Clippers,103,Utah Jazz,126,https://www.basketball-reference.com/boxscores/202301180UTA.html,"18,206",2:11,Vivint Arena
"Wed, Jan 18, 2023",10:00p,Minnesota Timberwolves,118,Denver Nuggets,122,https://www.basketball-reference.com/boxscores/202301180DEN.html,"16,112",2:32,Ball Arena
"Wed, Jan 18, 2023",10:30p,Sacramento Kings,116,Los Angeles Lakers,111,https://www.basketball-reference.com/boxscores/202301180LAL.html,"18,142",2:14,Crypto.com Arena
"Thu, Jan 19, 2023",3:00p,Chicago Bulls,126,Detroit Pistons,108,https://www.basketball-reference.com/boxscores/202301190DET.html,"15,885",2:14,AccorHotels Arena
"Thu, Jan 19, 2023",7:30p,Golden State Warriors,118,Boston Celtics,121,https://www.basketball-reference.com/boxscores/202301190BOS.html,"19,156",2:39,TD Garden
"Thu, Jan 19, 2023",8:00p,Toronto Raptors,126,Minnesota Timberwolves,128,https://www.basketball-reference.com/boxscores/202301190MIN.html,"16,318",2:14,Target Center
"Thu, Jan 19, 2023",10:00p,Brooklyn Nets,112,Phoenix Suns,117,https://www.basketball-reference.com/boxscores/202301190PHO.html,"17,071",2:38,Footprint Center
"Thu, Jan 19, 2023",10:00p,Philadelphia 76ers,105,Portland Trail Blazers,95,https://www.basketball-reference.com/boxscores/202301190POR.html,"18,113",2:11,Moda Center
"Fri, Jan 20, 2023",7:00p,New Orleans Pelicans,110,Orlando Magic,123,https://www.basketball-reference.com/boxscores/202301200ORL.html,"19,025",2:15,Amway Center
"Fri, Jan 20, 2023",7:30p,New York Knicks,124,Atlanta Hawks,139,https://www.basketball-reference.com/boxscores/202301200ATL.html,"17,711",2:03,State Farm Arena
"Fri, Jan 20, 2023",7:30p,Golden State Warriors,120,Cleveland Cavaliers,114,https://www.basketball-reference.com/boxscores/202301200CLE.html,"19,432",2:13,Rocket Mortgage Fieldhouse
"Fri, Jan 20, 2023",7:30p,Miami Heat,90,Dallas Mavericks,115,https://www.basketball-reference.com/boxscores/202301200DAL.html,"20,326",2:15,American Airlines Center
"Fri, Jan 20, 2023",8:00p,Los Angeles Clippers,131,San Antonio Spurs,126,https://www.basketball-reference.com/boxscores/202301200SAS.html,"15,190",2:02,AT&T Center
"Fri, Jan 20, 2023",9:00p,Indiana Pacers,111,Denver Nuggets,134,https://www.basketball-reference.com/boxscores/202301200DEN.html,"19,609",2:14,Ball Arena
"Fri, Jan 20, 2023",9:00p,Brooklyn Nets,117,Utah Jazz,106,https://www.basketball-reference.com/boxscores/202301200UTA.html,"18,206",2:10,Vivint Arena
"Fri, Jan 20, 2023",10:00p,Memphis Grizzlies,121,Los Angeles Lakers,122,https://www.basketball-reference.com/boxscores/202301200LAL.html,"18,997",2:41,Crypto.com Arena
"Fri, Jan 20, 2023",10:00p,Oklahoma City Thunder,113,Sacramento Kings,118,https://www.basketball-reference.com/boxscores/202301200SAC.html,"17,932",2:12,Golden 1 Center
"Sat, Jan 21, 2023",5:00p,Boston Celtics,106,Toronto Raptors,104,https://www.basketball-reference.com/boxscores/202301210TOR.html,"19,800",2:04,Scotiabank Arena
"Sat, Jan 21, 2023",7:00p,Orlando Magic,118,Washington Wizards,138,https://www.basketball-reference.com/boxscores/202301210WAS.html,"18,171",2:15,Capital One Arena
"Sat, Jan 21, 2023",7:30p,Charlotte Hornets,122,Atlanta Hawks,118,https://www.basketball-reference.com/boxscores/202301210ATL.html,"17,928",2:18,State Farm Arena
"Sat, Jan 21, 2023",7:30p,Milwaukee Bucks,102,Cleveland Cavaliers,114,https://www.basketball-reference.com/boxscores/202301210CLE.html,"19,432",2:09,Rocket Mortgage Fieldhouse
"Sat, Jan 21, 2023",8:00p,Houston Rockets,104,Minnesota Timberwolves,113,https://www.basketball-reference.com/boxscores/202301210MIN.html,"17,136",2:15,Target Center
"Sat, Jan 21, 2023",9:00p,Indiana Pacers,107,Phoenix Suns,112,https://www.basketball-reference.com/boxscores/202301210PHO.html,"17,071",2:31,Footprint Center
"Sat, Jan 21, 2023",10:00p,Philadelphia 76ers,129,Sacramento Kings,127,https://www.basketball-reference.com/boxscores/202301210SAC.html,"17,861",2:25,Golden 1 Center
"Sun, Jan 22, 2023",2:30p,Los Angeles Clippers,112,Dallas Mavericks,98,https://www.basketball-reference.com/boxscores/202301220DAL.html,"20,026",2:10,American Airlines Center
"Sun, Jan 22, 2023",3:30p,New Orleans Pelicans,96,Miami Heat,100,https://www.basketball-reference.com/boxscores/202301220MIA.html,"19,600",2:17,Kaseya Center
"Sun, Jan 22, 2023",6:00p,New York Knicks,116,Toronto Raptors,125,https://www.basketball-reference.com/boxscores/202301220TOR.html,"19,261",2:15,Scotiabank Arena
"Sun, Jan 22, 2023",8:00p,Oklahoma City Thunder,101,Denver Nuggets,99,https://www.basketball-reference.com/boxscores/202301220DEN.html,"19,557",2:14,Ball Arena
"Sun, Jan 22, 2023",8:00p,Memphis Grizzlies,110,Phoenix Suns,112,https://www.basketball-reference.com/boxscores/202301220PHO.html,"17,071",2:27,Footprint Center
"Sun, Jan 22, 2023",8:30p,Brooklyn Nets,120,Golden State Warriors,116,https://www.basketball-reference.com/boxscores/202301220GSW.html,"18,064",2:23,Chase Center
"Sun, Jan 22, 2023",9:00p,Los Angeles Lakers,121,Portland Trail Blazers,112,https://www.basketball-reference.com/boxscores/202301220POR.html,"19,393",2:13,Moda Center
"Mon, Jan 23, 2023",7:00p,Milwaukee Bucks,150,Detroit Pistons,130,https://www.basketball-reference.com/boxscores/202301230DET.html,"18,011",2:13,Little Caesars Arena
"Mon, Jan 23, 2023",7:00p,Boston Celtics,98,Orlando Magic,113,https://www.basketball-reference.com/boxscores/202301230ORL.html,"19,196",2:02,Amway Center
"Mon, Jan 23, 2023",8:00p,Atlanta Hawks,100,Chicago Bulls,111,https://www.basketball-reference.com/boxscores/202301230CHI.html,"20,938",2:05,United Center
"Mon, Jan 23, 2023",8:00p,Minnesota Timberwolves,114,Houston Rockets,119,https://www.basketball-reference.com/boxscores/202301230HOU.html,"13,811",2:23,Toyota Center
"Mon, Jan 23, 2023",9:00p,Charlotte Hornets,102,Utah Jazz,120,https://www.basketball-reference.com/boxscores/202301230UTA.html,"18,206",2:15,Vivint Arena
"Mon, Jan 23, 2023",10:00p,San Antonio Spurs,127,Portland Trail Blazers,147,https://www.basketball-reference.com/boxscores/202301230POR.html,"17,874",2:06,Moda Center
"Mon, Jan 23, 2023",10:30p,Memphis Grizzlies,100,Sacramento Kings,133,https://www.basketball-reference.com/boxscores/202301230SAC.html,"17,821",2:03,Golden 1 Center
"Tue, Jan 24, 2023",7:00p,Chicago Bulls,110,Indiana Pacers,116,https://www.basketball-reference.com/boxscores/202301240IND.html,"16,102",2:20,Gainbridge Fieldhouse
"Tue, Jan 24, 2023",7:30p,Boston Celtics,95,Miami Heat,98,https://www.basketball-reference.com/boxscores/202301240MIA.html,"19,705",2:21,Kaseya Center
"Tue, Jan 24, 2023",7:30p,Cleveland Cavaliers,103,New York Knicks,105,https://www.basketball-reference.com/boxscores/202301240NYK.html,"19,812",2:13,Madison Square Garden (IV)
"Tue, Jan 24, 2023",8:00p,Denver Nuggets,99,New Orleans Pelicans,98,https://www.basketball-reference.com/boxscores/202301240NOP.html,"14,699",2:04,Smoothie King Center
"Tue, Jan 24, 2023",8:30p,Washington Wizards,127,Dallas Mavericks,126,https://www.basketball-reference.com/boxscores/202301240DAL.html,"20,077",2:25,American Airlines Center
"Tue, Jan 24, 2023",9:00p,Charlotte Hornets,97,Phoenix Suns,128,https://www.basketball-reference.com/boxscores/202301240PHO.html,"17,071",2:03,Footprint Center
"Tue, Jan 24, 2023",10:00p,Los Angeles Clippers,133,Los Angeles Lakers,115,https://www.basketball-reference.com/boxscores/202301240LAL.html,"17,604",2:15,Crypto.com Arena
"Wed, Jan 25, 2023",7:00p,Indiana Pacers,120,Orlando Magic,126,https://www.basketball-reference.com/boxscores/202301250ORL.html,"18,846",2:19,Amway Center
"Wed, Jan 25, 2023",7:30p,Brooklyn Nets,133,Philadelphia 76ers,137,https://www.basketball-reference.com/boxscores/202301250PHI.html,"19,772",2:32,Wells Fargo Center
"Wed, Jan 25, 2023",8:00p,Washington Wizards,108,Houston Rockets,103,https://www.basketball-reference.com/boxscores/202301250HOU.html,"15,302",2:15,Toyota Center
"Wed, Jan 25, 2023",8:00p,Denver Nuggets,99,Milwaukee Bucks,107,https://www.basketball-reference.com/boxscores/202301250MIL.html,"17,352",2:12,Fiserv Forum
"Wed, Jan 25, 2023",8:00p,Minnesota Timberwolves,111,New Orleans Pelicans,102,https://www.basketball-reference.com/boxscores/202301250NOP.html,"14,887",2:16,Smoothie King Center
"Wed, Jan 25, 2023",8:00p,Atlanta Hawks,137,Oklahoma City Thunder,132,https://www.basketball-reference.com/boxscores/202301250OKC.html,"15,079",2:08,Paycom Center
"Wed, Jan 25, 2023",10:00p,Memphis Grizzlies,120,Golden State Warriors,122,https://www.basketball-reference.com/boxscores/202301250GSW.html,"18,064",2:45,Chase Center
"Wed, Jan 25, 2023",10:00p,Utah Jazz,124,Portland Trail Blazers,134,https://www.basketball-reference.com/boxscores/202301250POR.html,"18,154",2:04,Moda Center
"Wed, Jan 25, 2023",10:00p,Toronto Raptors,113,Sacramento Kings,95,https://www.basketball-reference.com/boxscores/202301250SAC.html,"17,767",1:59,Golden 1 Center
"Wed, Jan 25, 2023",10:30p,San Antonio Spurs,104,Los Angeles Lakers,113,https://www.basketball-reference.com/boxscores/202301250LAL.html,"17,955",2:10,Crypto.com Arena
"Thu, Jan 26, 2023",7:30p,New York Knicks,120,Boston Celtics,117,https://www.basketball-reference.com/boxscores/202301260BOS.html,"19,156",2:25,TD Garden
"Thu, Jan 26, 2023",7:30p,Detroit Pistons,130,Brooklyn Nets,122,https://www.basketball-reference.com/boxscores/202301260BRK.html,"17,732",2:22,Barclays Center
"Thu, Jan 26, 2023",7:30p,Chicago Bulls,96,Charlotte Hornets,111,https://www.basketball-reference.com/boxscores/202301260CHO.html,"17,697",2:07,Spectrum Center
"Thu, Jan 26, 2023",8:00p,Cleveland Cavaliers,113,Houston Rockets,95,https://www.basketball-reference.com/boxscores/202301260HOU.html,"16,327",2:03,Toyota Center
"Thu, Jan 26, 2023",10:00p,Dallas Mavericks,99,Phoenix Suns,95,https://www.basketball-reference.com/boxscores/202301260PHO.html,"17,071",2:20,Footprint Center
"Thu, Jan 26, 2023",10:30p,San Antonio Spurs,100,Los Angeles Clippers,138,https://www.basketball-reference.com/boxscores/202301260LAC.html,"16,958",2:06,Crypto.com Arena
"Fri, Jan 27, 2023",7:00p,Milwaukee Bucks,141,Indiana Pacers,131,https://www.basketball-reference.com/boxscores/202301270IND.html,"16,090",2:13,Gainbridge Fieldhouse
"Fri, Jan 27, 2023",7:30p,Memphis Grizzlies,100,Minnesota Timberwolves,111,https://www.basketball-reference.com/boxscores/202301270MIN.html,"17,136",2:12,Target Center
"Fri, Jan 27, 2023",8:00p,Orlando Magic,105,Miami Heat,110,https://www.basketball-reference.com/boxscores/202301270MIA.html,"19,788",2:19,Kaseya Center
"Fri, Jan 27, 2023",8:00p,Cleveland Cavaliers,100,Oklahoma City Thunder,112,https://www.basketball-reference.com/boxscores/202301270OKC.html,"16,236",2:04,Paycom Center
"Fri, Jan 27, 2023",10:00p,Toronto Raptors,117,Golden State Warriors,129,https://www.basketball-reference.com/boxscores/202301270GSW.html,"18,064",2:09,Chase Center
"Sat, Jan 28, 2023",3:00p,Denver Nuggets,119,Philadelphia 76ers,126,https://www.basketball-reference.com/boxscores/202301280PHI.html,"21,255",2:19,Wells Fargo Center
"Sat, Jan 28, 2023",5:30p,New York Knicks,115,Brooklyn Nets,122,https://www.basketball-reference.com/boxscores/202301280BRK.html,"18,100",2:13,Barclays Center
"Sat, Jan 28, 2023",7:00p,Houston Rockets,117,Detroit Pistons,114,https://www.basketball-reference.com/boxscores/202301280DET.html,"19,411",2:24,Little Caesars Arena
"Sat, Jan 28, 2023",7:00p,Chicago Bulls,128,Orlando Magic,109,https://www.basketball-reference.com/boxscores/202301280ORL.html,"18,846",2:12,Amway Center
"Sat, Jan 28, 2023",7:30p,Los Angeles Clippers,120,Atlanta Hawks,113,https://www.basketball-reference.com/boxscores/202301280ATL.html,"18,448",2:11,State Farm Arena
"Sat, Jan 28, 2023",8:00p,Sacramento Kings,110,Minnesota Timberwolves,117,https://www.basketball-reference.com/boxscores/202301280MIN.html,"17,136",2:18,Target Center
"Sat, Jan 28, 2023",8:00p,Washington Wizards,113,New Orleans Pelicans,103,https://www.basketball-reference.com/boxscores/202301280NOP.html,"17,692",2:23,Smoothie King Center
"Sat, Jan 28, 2023",8:00p,Phoenix Suns,128,San Antonio Spurs,118,https://www.basketball-reference.com/boxscores/202301280SAS.html,"18,354",2:27,AT&T Center
"Sat, Jan 28, 2023",8:30p,Los Angeles Lakers,121,Boston Celtics,125,https://www.basketball-reference.com/boxscores/202301280BOS.html,"19,156",2:47,TD Garden
"Sat, Jan 28, 2023",9:00p,Dallas Mavericks,100,Utah Jazz,108,https://www.basketball-reference.com/boxscores/202301280UTA.html,"18,206",2:06,Vivint Arena
"Sat, Jan 28, 2023",10:00p,Toronto Raptors,123,Portland Trail Blazers,105,https://www.basketball-reference.com/boxscores/202301280POR.html,"19,393",2:07,Moda Center
"Sun, Jan 29, 2023",1:00p,Miami Heat,117,Charlotte Hornets,122,https://www.basketball-reference.com/boxscores/202301290CHO.html,"19,254",2:15,Spectrum Center
"Sun, Jan 29, 2023",6:00p,Indiana Pacers,100,Memphis Grizzlies,112,https://www.basketball-reference.com/boxscores/202301290MEM.html,"17,794",2:21,FedEx Forum
"Sun, Jan 29, 2023",7:00p,Los Angeles Clippers,99,Cleveland Cavaliers,122,https://www.basketball-reference.com/boxscores/202301290CLE.html,"19,432",2:02,Rocket Mortgage Fieldhouse
"Sun, Jan 29, 2023",8:00p,New Orleans Pelicans,110,Milwaukee Bucks,135,https://www.basketball-reference.com/boxscores/202301290MIL.html,"17,341",2:06,Fiserv Forum
"Mon, Jan 30, 2023",7:00p,Orlando Magic,119,Philadelphia 76ers,109,https://www.basketball-reference.com/boxscores/202301300PHI.html,"19,812",2:15,Wells Fargo Center
"Mon, Jan 30, 2023",7:30p,Los Angeles Lakers,104,Brooklyn Nets,121,https://www.basketball-reference.com/boxscores/202301300BRK.html,"17,924",2:19,Barclays Center
"Mon, Jan 30, 2023",8:00p,Sacramento Kings,118,Minnesota Timberwolves,111,https://www.basketball-reference.com/boxscores/202301300MIN.html,"15,342",2:23,Target Center
"Mon, Jan 30, 2023",8:00p,Golden State Warriors,128,Oklahoma City Thunder,120,https://www.basketball-reference.com/boxscores/202301300OKC.html,"16,854",2:09,Paycom Center
"Mon, Jan 30, 2023",8:00p,Washington Wizards,127,San Antonio Spurs,106,https://www.basketball-reference.com/boxscores/202301300SAS.html,"11,970",2:09,AT&T Center
"Mon, Jan 30, 2023",8:30p,Detroit Pistons,105,Dallas Mavericks,111,https://www.basketball-reference.com/boxscores/202301300DAL.html,"19,777",2:16,American Airlines Center
"Mon, Jan 30, 2023",9:00p,Toronto Raptors,106,Phoenix Suns,114,https://www.basketball-reference.com/boxscores/202301300PHO.html,"17,071",2:09,Footprint Center
"Mon, Jan 30, 2023",10:00p,Atlanta Hawks,125,Portland Trail Blazers,129,https://www.basketball-reference.com/boxscores/202301300POR.html,"18,262",2:18,Moda Center
"Tue, Jan 31, 2023",7:00p,Miami Heat,100,Cleveland Cavaliers,97,https://www.basketball-reference.com/boxscores/202301310CLE.html,"19,432",2:12,Rocket Mortgage Fieldhouse
"Tue, Jan 31, 2023",7:30p,Los Angeles Lakers,129,New York Knicks,123,https://www.basketball-reference.com/boxscores/202301310NYK.html,"19,812",2:48,Madison Square Garden (IV)
"Tue, Jan 31, 2023",8:00p,Los Angeles Clippers,108,Chicago Bulls,103,https://www.basketball-reference.com/boxscores/202301310CHI.html,"20,068",2:14,United Center
"Tue, Jan 31, 2023",8:00p,Charlotte Hornets,115,Milwaukee Bucks,124,https://www.basketball-reference.com/boxscores/202301310MIL.html,"17,341",2:16,Fiserv Forum
"Tue, Jan 31, 2023",10:00p,New Orleans Pelicans,113,Denver Nuggets,122,https://www.basketball-reference.com/boxscores/202301310DEN.html,"18,868",2:23,Ball Arena
"Wed, Feb 1, 2023",7:00p,Portland Trail Blazers,122,Memphis Grizzlies,112,https://www.basketball-reference.com/boxscores/202302010MEM.html,"14,589",2:28,FedEx Forum
"Wed, Feb 1, 2023",7:00p,Orlando Magic,94,Philadelphia 76ers,105,https://www.basketball-reference.com/boxscores/202302010PHI.html,"20,885",2:11,Wells Fargo Center
"Wed, Feb 1, 2023",7:30p,Brooklyn Nets,96,Boston Celtics,139,https://www.basketball-reference.com/boxscores/202302010BOS.html,"19,156",1:58,TD Garden
"Wed, Feb 1, 2023",8:00p,Oklahoma City Thunder,106,Houston Rockets,112,https://www.basketball-reference.com/boxscores/202302010HOU.html,"15,181",2:13,Toyota Center
"Wed, Feb 1, 2023",8:00p,Golden State Warriors,114,Minnesota Timberwolves,119,https://www.basketball-reference.com/boxscores/202302010MIN.html,"17,136",2:32,Target Center
"Wed, Feb 1, 2023",8:00p,Sacramento Kings,119,San Antonio Spurs,109,https://www.basketball-reference.com/boxscores/202302010SAS.html,"13,207",2:03,AT&T Center
"Wed, Feb 1, 2023",9:00p,Toronto Raptors,128,Utah Jazz,131,https://www.basketball-reference.com/boxscores/202302010UTA.html,"18,206",2:18,Vivint Arena
"Wed, Feb 1, 2023",10:00p,Atlanta Hawks,132,Phoenix Suns,100,https://www.basketball-reference.com/boxscores/202302010PHO.html,"17,071",2:11,Footprint Center
"Thu, Feb 2, 2023",7:00p,Los Angeles Lakers,112,Indiana Pacers,111,https://www.basketball-reference.com/boxscores/202302020IND.html,"17,274",2:13,Gainbridge Fieldhouse
"Thu, Feb 2, 2023",7:30p,Memphis Grizzlies,113,Cleveland Cavaliers,128,https://www.basketball-reference.com/boxscores/202302020CLE.html,"19,432",2:25,Rocket Mortgage Fieldhouse
"Thu, Feb 2, 2023",7:30p,Miami Heat,104,New York Knicks,106,https://www.basketball-reference.com/boxscores/202302020NYK.html,"19,044",2:20,Madison Square Garden (IV)
"Thu, Feb 2, 2023",8:00p,Charlotte Hornets,98,Chicago Bulls,114,https://www.basketball-reference.com/boxscores/202302020CHI.html,"20,072",2:04,United Center
"Thu, Feb 2, 2023",8:30p,New Orleans Pelicans,106,Dallas Mavericks,111,https://www.basketball-reference.com/boxscores/202302020DAL.html,"19,670",2:20,American Airlines Center
"Thu, Feb 2, 2023",9:00p,Golden State Warriors,117,Denver Nuggets,134,https://www.basketball-reference.com/boxscores/202302020DEN.html,"19,555",2:07,Ball Arena
"Thu, Feb 2, 2023",10:00p,Los Angeles Clippers,105,Milwaukee Bucks,106,https://www.basketball-reference.com/boxscores/202302020MIL.html,"17,341",2:20,Fiserv Forum
"Fri, Feb 3, 2023",7:00p,Charlotte Hornets,112,Detroit Pistons,118,https://www.basketball-reference.com/boxscores/202302030DET.html,"18,007",2:16,Little Caesars Arena
"Fri, Feb 3, 2023",7:00p,Sacramento Kings,104,Indiana Pacers,107,https://www.basketball-reference.com/boxscores/202302030IND.html,"17,274",2:05,Gainbridge Fieldhouse
"Fri, Feb 3, 2023",7:00p,Portland Trail Blazers,124,Washington Wizards,116,https://www.basketball-reference.com/boxscores/202302030WAS.html,"20,476",2:11,Capital One Arena
"Fri, Feb 3, 2023",7:30p,Phoenix Suns,106,Boston Celtics,94,https://www.basketball-reference.com/boxscores/202302030BOS.html,"19,156",2:09,TD Garden
"Fri, Feb 3, 2023",8:00p,Toronto Raptors,117,Houston Rockets,111,https://www.basketball-reference.com/boxscores/202302030HOU.html,"16,585",2:14,Toyota Center
"Fri, Feb 3, 2023",8:00p,Orlando Magic,127,Minnesota Timberwolves,120,https://www.basketball-reference.com/boxscores/202302030MIN.html,"17,136",2:36,Target Center
"Fri, Feb 3, 2023",8:00p,Philadelphia 76ers,137,San Antonio Spurs,125,https://www.basketball-reference.com/boxscores/202302030SAS.html,"15,252",2:09,AT&T Center
"Fri, Feb 3, 2023",9:00p,Atlanta Hawks,115,Utah Jazz,108,https://www.basketball-reference.com/boxscores/202302030UTA.html,"18,206",2:09,Vivint Arena
"Sat, Feb 4, 2023",6:00p,Washington Wizards,123,Brooklyn Nets,125,https://www.basketball-reference.com/boxscores/202302040BRK.html,"17,732",2:27,Barclays Center
"Sat, Feb 4, 2023",6:00p,Los Angeles Lakers,126,New Orleans Pelicans,131,https://www.basketball-reference.com/boxscores/202302040NOP.html,"18,886",2:19,Smoothie King Center
"Sat, Feb 4, 2023",7:00p,Phoenix Suns,116,Detroit Pistons,100,https://www.basketball-reference.com/boxscores/202302040DET.html,"19,788",2:09,Little Caesars Arena
"Sat, Feb 4, 2023",7:00p,Los Angeles Clippers,134,New York Knicks,128,https://www.basketball-reference.com/boxscores/202302040NYK.html,"19,812",2:42,Madison Square Garden (IV)
"Sat, Feb 4, 2023",8:00p,Portland Trail Blazers,121,Chicago Bulls,129,https://www.basketball-reference.com/boxscores/202302040CHI.html,"20,135",2:05,United Center
"Sat, Feb 4, 2023",8:00p,Miami Heat,115,Milwaukee Bucks,123,https://www.basketball-reference.com/boxscores/202302040MIL.html,"18,008",2:08,Fiserv Forum
"Sat, Feb 4, 2023",8:00p,Houston Rockets,121,Oklahoma City Thunder,153,https://www.basketball-reference.com/boxscores/202302040OKC.html,"16,994",2:05,Paycom Center
"Sat, Feb 4, 2023",8:30p,Dallas Mavericks,113,Golden State Warriors,119,https://www.basketball-reference.com/boxscores/202302040GSW.html,"18,064",2:21,Chase Center
"Sat, Feb 4, 2023",9:00p,Atlanta Hawks,108,Denver Nuggets,128,https://www.basketball-reference.com/boxscores/202302040DEN.html,"19,630",2:03,Ball Arena
"Sun, Feb 5, 2023",1:00p,Orlando Magic,119,Charlotte Hornets,113,https://www.basketball-reference.com/boxscores/202302050CHO.html,"18,510",2:10,Spectrum Center
"Sun, Feb 5, 2023",5:00p,Cleveland Cavaliers,122,Indiana Pacers,103,https://www.basketball-reference.com/boxscores/202302050IND.html,"17,274",2:05,Gainbridge Fieldhouse
"Sun, Feb 5, 2023",6:00p,Toronto Raptors,106,Memphis Grizzlies,103,https://www.basketball-reference.com/boxscores/202302050MEM.html,"17,794",2:15,FedEx Forum
"Sun, Feb 5, 2023",6:00p,Philadelphia 76ers,97,New York Knicks,108,https://www.basketball-reference.com/boxscores/202302050NYK.html,"17,586",2:38,Madison Square Garden (IV)
